Transcript,Exon,Beg,End,Outlier,Mean_GC
GA25122-RA ,         1,  18628421,  18628618,1,     2.000
GA25122-RA ,         2,  18628674,  18628817,1,     2.000
GA25122-RA ,         3,  18628879,  18629032,1,     2.000
GA25122-RA ,         4,  18629088,  18629273,1,     2.000
GA25122-RA ,         5,  18629329,  18630181,1,     2.853
GA25122-RA ,         6,  18630257,  18630416,1,     2.319
GA21068-RA ,         1,  18631271,  18631468,1,     2.000
GA21068-RA ,         2,  18631524,  18631667,1,     2.000
GA21068-RA ,         3,  18631725,  18631878,1,     2.000
GA21068-RA ,         4,  18631934,  18632119,1,     2.000
GA21068-RA ,         5,  18632175,  18633027,1,     2.267
GA21068-RA ,         6,  18633103,  18633262,1,     3.000
GA25124-RC ,         1,  18633692,  18633844,1,     2.837
GA25124-RC ,         2,  18634442,  18634717,1,     2.000
GA25124-RC ,         3,  18634789,  18634932,1,     2.000
GA25124-RC ,         4,  18634992,  18635151,1,     2.000
GA25124-RC ,         5,  18635226,  18635968,1,     2.000
GA25124-RC ,         6,  18636033,  18636325,1,     2.000
GA25124-RC ,         7,  18636384,  18636588,1,     2.000
GA15645-RA ,         1,  18637513,  18637726,1,     2.000
GA15645-RA ,         2,  18637791,  18637958,1,     2.000
GA15645-RA ,         3,  18638015,  18638268,1,     2.000
GA21072-RA ,         1,  18640617,  18640965,1,     1.000
GA21072-RA ,         2,  18646395,  18646752,1,     1.000
GA21072-RA ,         3,  18647192,  18647518,1,     1.000
GA21072-RA ,         4,  18647622,  18647883,1,     2.000
GA21072-RA ,         5,  18650951,  18651049,1,     2.000
GA21072-RA ,         6,  18651116,  18651310,1,     2.000
GA21072-RA ,         7,  18651368,  18651509,1,     2.000
GA21072-RA ,         8,  18651620,  18651717,1,     1.449
GA11784-RA ,         1,  18656017,  18656447,1,     3.000
GA11784-RA ,         2,  18656502,  18656529,1,     2.893
GA15582-RA ,         1,  18659095,  18659137,1,     3.000
GA15582-RA ,         2,  18659204,  18659481,1,     3.000
GA15582-RA ,         3,  18659543,  18659674,1,     3.000
GA15582-RA ,         4,  18660090,  18660119,1,     3.000
GA15582-RA ,         5,  18660506,  18660673,1,     4.476
GA15582-RA ,         6,  18660731,  18661052,1,     3.857
GA15582-RA ,         7,  18661213,  18661509,1,     3.000
GA15582-RA ,         8,  18661566,  18662086,1,     2.092
GA20553-RA ,         1,  18663148,  18664674,1,     2.000
GA24086-RA ,         1,  18666834,  18666910,1,     2.000
GA24086-RA ,         2,  18666980,  18667702,1,     1.386
GA24086-RA ,         3,  18667856,  18668013,1,     1.000
GA24086-RA ,         4,  18668113,  18668147,1,     1.000
GA21529-RA ,         1,  18669601,  18669685,1,     1.000
GA21529-RA ,         2,  18670082,  18670252,1,     1.000
GA21529-RA ,         3,  18670312,  18670703,1,     2.561
GA21529-RA ,         4,  18670772,  18670915,1,     3.000
GA21529-RA ,         5,  18670981,  18671010,1,     3.000
GA24085-RB ,         1,  18672408,  18674638,1,     2.050
GA24085-RB ,         2,  18674716,  18674945,1,     1.000
GA24085-RB ,         3,  18675006,  18678190,1,     1.065
GA24085-RB ,         4,  18678259,  18678384,1,     2.563
GA24085-RB ,         5,  18678456,  18679080,1,     1.118
GA24085-RB ,         6,  18679194,  18679507,1,     1.000
GA24085-RB ,         7,  18679573,  18680514,1,     1.424
GA24085-RB ,         8,  18680938,  18681122,1,     2.000
GA24085-RB ,         9,  18697737,  18697793,1,     1.000
GA24085-RB ,        10,  18712910,  18712940,1,     1.000
GA12141-RA ,         1,  18731487,  18731578,1,     2.000
GA12141-RA ,         2,  18731645,  18731765,1,     2.000
GA11604-RA ,         1,  18736937,  18737119,1,     4.000
GA11604-RA ,         2,  18737184,  18738659,1,     4.000
GA12142-RA ,         1,  18739482,  18739817,1,     2.000
GA12142-RA ,         2,  18739975,  18739986,1,     2.000
GA12140-RB ,         1,  18742643,  18742882,1,     2.000
GA12140-RB ,         2,  18743662,  18743833,1,     2.000
GA12140-RB ,         3,  18743910,  18744036,1,     2.000
GA12140-RB ,         4,  18744263,  18744484,1,     2.000
GA12140-RB ,         5,  18744549,  18744731,1,     2.000
GA12140-RB ,         6,  18744790,  18745111,1,     2.003
GA12143-RA ,         1,  18745995,  18746162,1,     2.482
GA12143-RA ,         2,  18746263,  18746474,1,     2.675
GA12143-RA ,         3,  18746550,  18746636,1,     2.000
GA12143-RA ,         4,  18747407,  18747491,1,     2.000
GA12143-RA ,         5,  18747579,  18747701,1,     2.000
GA12143-RA ,         6,  18747776,  18747929,1,     2.000
GA12143-RA ,         7,  18748004,  18748294,1,     2.000
GA12143-RA ,         8,  18748371,  18748483,1,     2.000
GA12143-RA ,         9,  18748545,  18748684,1,     2.000
GA12143-RA ,        10,  18748768,  18748846,1,     2.000
GA15876-RA ,         1,  18759603,  18760030,1,     3.000
GA15876-RA ,         2,  18760103,  18760219,1,     4.000
GA15876-RA ,         3,  18760284,  18761304,1,     4.001
GA25126-RB ,         1,  18778460,  18778561,1,     4.000
GA25126-RB ,         2,  18864711,  18866049,1,     1.000
GA25126-RB ,         3,  18866115,  18866305,1,     1.000
GA20544-RA ,         1,  18902499,  18902580,1,     0.000
GA20544-RA ,         2,  18902665,  18903566,1,     0.000
GA20544-RA ,         3,  18903635,  18903779,1,     0.000
GA20544-RA ,         4,  18903841,  18903965,1,     0.000
GA11927-RA ,         1,  18936878,  18937300,1,     4.657
GA11927-RA ,         2,  18937387,  18937443,1,     3.000
GA11926-RB ,         1,  18941952,  18942211,1,     3.038
GA11926-RB ,         2,  18942273,  18942445,1,     3.000
GA11926-RB ,         3,  18942519,  18942697,1,     3.000
GA11926-RB ,         4,  18942760,  18943459,1,     3.000
GA11926-RB ,         5,  18943523,  18943588,1,     3.000
GA11926-RB ,         6,  18943657,  18943715,1,     3.000
GA20986-RB ,         1,  18951315,  18951473,1,     0.000
GA20986-RB ,         2,  18952478,  18952663,1,     3.000
GA20986-RB ,         3,  18952742,  18953468,1,     3.000
GA20986-RB ,         4,  18953541,  18953861,1,     2.053
GA20986-RB ,         5,  18954455,  18954662,1,     3.000
GA20986-RB ,         6,  18954741,  18955974,1,     3.000
GA20986-RB ,         7,  18956035,  18956375,1,     3.000
GA20986-RB ,         8,  18956449,  18956617,1,     3.000
GA20984-RA ,         1,  18957634,  18957856,1,     2.000
GA20984-RA ,         2,  18957919,  18958055,1,     2.000
GA20984-RA ,         3,  18958120,  18958275,1,     2.000
GA20984-RA ,         4,  18958340,  18958345,1,     2.000
GA20979-RA ,         1,  18959134,  18959195,1,     5.000
GA20979-RA ,         2,  18959257,  18959372,1,     5.000
GA20979-RA ,         3,  18959427,  18959980,1,     5.000
GA20978-RA ,         1,  18960366,  18960632,1,     5.000
GA20978-RA ,         2,  18960687,  18960908,1,     5.000
GA20978-RA ,         3,  18960967,  18961179,1,     5.000
GA20978-RA ,         4,  18961241,  18961399,1,     5.000
GA13898-RC ,         1,  18962432,  18962483,1,     4.000
GA13898-RC ,         2,  18963369,  18963549,1,     4.000
GA13898-RC ,         3,  18965724,  18966015,1,     4.000
GA13898-RC ,         4,  18966161,  18966645,1,     5.000
GA13898-RC ,         5,  18966719,  18966810,1,     5.000
GA13898-RC ,         6,  18967245,  18967457,1,     6.000
GA13898-RC ,         7,  18967517,  18971826,1,     3.850
GA31574-RA ,         1,  18971963,  18974287,1,     3.000
GA30944-RA ,         1,  18975123,  18975851,1,     3.000
GA30265-RK ,         1,  18978308,  18979961,1,     2.495
GA30265-RK ,         2,  18980071,  18980853,1,     2.000
GA30265-RK ,         3,  18981069,  18981848,1,     2.000
GA30265-RK ,         4,  18982105,  18983739,1,     2.000
GA30265-RK ,         5,  18985642,  18986349,1,     3.000
GA30265-RK ,         6,  18986426,  18986598,1,     2.168
GA30265-RK ,         7,  18987001,  18987088,1,     2.000
GA30265-RK ,         8,  18987747,  18989067,1,     2.000
GA30265-RK ,         9,  18989131,  18989263,1,     2.000
GA30265-RK ,        10,  18990382,  18990550,1,     2.000
GA21023-RA ,         1,  18990629,  18991668,1,     2.000
GA21023-RA ,         2,  18991733,  18991926,1,     2.000
GA21023-RA ,         3,  18991984,  18992120,1,     2.000
GA30265-RK ,        11,  18992339,  18992384,1,     2.000
GA30265-RK ,        12,  18992446,  18993320,1,     0.814
GA30265-RK ,        13,  18993376,  18993793,1,     0.000
GA30265-RK ,        14,  18993954,  18994344,1,     0.000
GA30265-RK ,        15,  18995594,  18995911,1,     0.000
GA30265-RK ,        16,  18996398,  18996672,1,     0.000
GA30265-RK ,        17,  18996751,  18997275,1,     0.000
GA30265-RK ,        18,  18997350,  18997691,1,     0.000
GA30265-RK ,        19,  18997755,  18997856,1,     0.000
GA30265-RK ,        20,  18997911,  18998088,1,     0.562
GA30265-RK ,        21,  18998202,  18998919,1,     1.000
GA30265-RK ,        22,  18998990,  18999327,1,     1.000
GA20970-RA ,         1,  18999724,  19000697,1,     0.000
GA20970-RA ,         2,  19000758,  19001141,1,     0.000
GA20970-RA ,         3,  19001201,  19001384,1,     0.000
GA20970-RA ,         4,  19003268,  19003285,1,     1.000
GA20967-RA ,         1,  19004871,  19005653,1,     2.000
GA20626-RA ,         1,  19007078,  19007217,1,     2.000
GA20626-RA ,         2,  19007277,  19007461,1,     2.000
GA20626-RA ,         3,  19007527,  19007803,1,     2.700
GA20626-RA ,         4,  19008480,  19008546,1,     3.000
GA20626-RA ,         5,  19008622,  19010621,1,     2.836
GA20626-RA ,         6,  19010687,  19010791,1,     2.000
GA20626-RA ,         7,  19011236,  19011317,1,     2.000
GA13100-RA ,         1,  19012872,  19013203,1,     2.000
GA13100-RA ,         2,  19013259,  19014576,1,     2.042
GA24084-RA ,         1,  19014638,  19015242,1,     2.000
GA24084-RA ,         2,  19015308,  19015520,1,     2.000
GA24084-RA ,         3,  19015576,  19015705,1,     2.000
GA32675-RA ,         1,  19017359,  19017402,1,     2.000
GA32675-RA ,         2,  19017634,  19018017,1,     2.000
GA32675-RA ,         3,  19018077,  19018086,1,     2.000
GA20627-RA ,         1,  19018717,  19018804,1,     2.000
GA20627-RA ,         2,  19018865,  19019912,1,     2.000
GA20627-RA ,         3,  19019966,  19020080,1,     2.000
GA24082-RB ,         1,  19020160,  19020299,1,     2.000
GA24082-RB ,         2,  19020356,  19020465,1,     2.000
GA24082-RB ,         3,  19020536,  19020653,1,     2.000
GA24082-RB ,         4,  19021127,  19021863,1,     2.000
GA24082-RB ,         5,  19021918,  19022121,1,     2.000
GA24082-RB ,         6,  19022176,  19022351,1,     2.000
GA13102-RA ,         1,  19029687,  19030077,1,     4.000
GA13102-RA ,         2,  19030805,  19030925,1,     4.000
GA13102-RA ,         3,  19030998,  19031191,1,     4.000
GA13102-RA ,         4,  19032248,  19032414,1,     5.000
GA13102-RA ,         5,  19032480,  19032699,1,     3.827
GA13102-RA ,         6,  19034369,  19034697,1,     5.000
GA20637-RA ,         1,  19038255,  19039907,1,     4.653
GA24081-RC ,         1,  19052469,  19053356,1,     4.000
GA24081-RC ,         2,  19053478,  19053612,1,     4.000
GA24081-RC ,         3,  19053929,  19054843,1,     3.280
GA24080-RA ,         1,  19056479,  19056699,1,     2.000
GA24080-RA ,         2,  19056759,  19056874,1,     2.603
GA24080-RA ,         3,  19056947,  19057125,1,     3.000
GA18861-RA ,         1,  19059356,  19060509,1,     2.000
GA18861-RA ,         2,  19060571,  19060658,1,     2.000
GA21401-RB ,         1,  19060935,  19061556,1,     2.000
GA21401-RB ,         2,  19061701,  19061751,1,     3.000
GA21401-RB ,         3,  19061829,  19061890,1,     3.000
GA31924-RA ,         1,  19067138,  19067368,1,     2.000
GA21168-RF ,         1,  19069409,  19069508,1,     2.000
GA21168-RF ,         2,  19069568,  19069650,1,     2.000
GA21168-RF ,         3,  19069709,  19069948,1,     2.000
GA21168-RF ,         4,  19070018,  19070202,1,     2.000
GA21168-RF ,         5,  19070269,  19070524,1,     2.000
GA21168-RF ,         6,  19070623,  19070625,1,     2.000
GA21168-RF ,         7,  19070686,  19070849,1,     2.000
GA21168-RF ,         8,  19070913,  19071052,1,     2.000
GA21168-RF ,         9,  19071297,  19071338,1,     2.000
GA21168-RF ,        10,  19072153,  19072272,1,     2.000
GA21168-RF ,        11,  19072344,  19073123,1,     2.000
GA21168-RF ,        12,  19073187,  19073353,1,     2.000
GA21168-RF ,        13,  19073420,  19073610,1,     2.000
GA21168-RF ,        14,  19074040,  19074282,1,     2.609
GA21168-RF ,        15,  19074612,  19075021,1,     4.780
GA21168-RF ,        16,  19075089,  19075269,1,     4.707
GA21168-RF ,        17,  19075337,  19075427,1,     4.000
GA21168-RF ,        18,  19075491,  19075787,1,     4.000
GA21168-RF ,        19,  19075868,  19076230,1,     4.000
GA21168-RF ,        20,  19076286,  19076475,1,     4.000
GA21168-RF ,        21,  19076583,  19076975,1,     4.000
GA21168-RF ,        22,  19077034,  19077148,1,     4.000
GA18773-RB ,         1,  19077436,  19077858,1,     3.000
GA21168-RF ,        23,  19077977,  19078003,1,     3.000
GA21168-RF ,        24,  19078100,  19078289,1,     3.000
GA21168-RF ,        25,  19078346,  19078482,1,     3.000
GA21168-RF ,        26,  19078544,  19078645,1,     3.000
GA21168-RF ,        27,  19078703,  19078799,1,     3.000
GA25132-RA ,         1,  19081573,  19081656,1,     3.000
GA25132-RA ,         2,  19081713,  19082036,1,     3.346
GA25133-RB ,         1,  19082771,  19082896,1,     3.000
GA25133-RB ,         2,  19082957,  19083307,1,     3.000
GA31769-RA ,         1,  19083990,  19084031,1,     3.000
GA31769-RA ,         2,  19084102,  19084449,1,     3.000
GA21214-RA ,         1,  19084672,  19084713,1,     3.000
GA21214-RA ,         2,  19084786,  19085106,1,     2.234
GA13850-RA ,         1,  19085643,  19085684,1,     2.000
GA13850-RA ,         2,  19085750,  19086106,1,     2.000
GA21217-RA ,         1,  19086427,  19086594,1,     2.000
GA21217-RA ,         2,  19086666,  19086986,1,     2.000
GA13851-RA ,         1,  19088766,  19089100,1,     2.725
GA13851-RA ,         2,  19089160,  19089493,1,     2.000
GA24077-RC ,         1,  19104237,  19104869,1,     1.000
GA24077-RC ,         2,  19104925,  19105143,1,     1.000
GA25135-RA ,         1,  19105604,  19105876,1,     1.000
GA25135-RA ,         2,  19105949,  19106533,1,     1.000
GA25136-RA ,         1,  19135041,  19135455,1,     1.000
GA25136-RA ,         2,  19141132,  19141500,1,     4.575
GA25136-RA ,         3,  19141575,  19141739,1,     4.000
GA25136-RA ,         4,  19142968,  19143161,1,     2.000
GA18739-RA ,         1,  19147873,  19148525,1,     3.000
GA18739-RA ,         2,  19148596,  19149171,1,     2.000
GA18739-RA ,         3,  19149340,  19149487,1,     2.000
GA25136-RA ,         5,  19160639,  19160857,1,     4.000
GA25136-RA ,         6,  19162651,  19162793,1,     3.000
GA25136-RA ,         7,  19162870,  19162960,1,     3.000
GA25136-RA ,         8,  19163100,  19163210,1,     3.000
GA25136-RA ,         9,  19167436,  19167543,1,     3.000
GA25136-RA ,        10,  19167602,  19167763,1,     3.000
GA24076-RA ,         1,  19171779,  19172591,1,     6.000
GA24075-RA ,         1,  19173061,  19173261,1,     6.000
GA24075-RA ,         2,  19173316,  19173420,1,     6.000
GA24075-RA ,         3,  19173481,  19173996,1,     6.682
GA24075-RA ,         4,  19174057,  19174263,1,     7.000
GA24074-RA ,         1,  19175156,  19175518,1,     7.000
GA20823-RB ,         1,  19185973,  19186063,1,     1.000
GA20823-RB ,         2,  19187416,  19187588,1,     2.000
GA20823-RB ,         3,  19187658,  19188221,1,     3.000
GA20823-RB ,         4,  19188291,  19188821,1,     3.000
GA20823-RB ,         5,  19188884,  19189099,1,     3.000
GA20871-RA ,         1,  19189712,  19190073,1,     3.704
GA20871-RA ,         2,  19190133,  19190423,1,     4.000
GA20871-RA ,         3,  19190473,  19190921,1,     4.000
GA20871-RA ,         4,  19190972,  19191098,1,     4.000
GA20871-RA ,         5,  19191165,  19191268,1,     4.000
GA20871-RA ,         6,  19191331,  19191597,1,     4.000
GA20907-RA ,         1,  19192103,  19192759,1,     4.000
GA20907-RA ,         2,  19192828,  19193814,1,     4.000
GA14947-RA ,         1,  19195862,  19198804,1,     3.579
GA14947-RA ,         2,  19198982,  19199032,1,     2.000
GA14947-RA ,         3,  19199300,  19199440,1,     2.000
