SubRegion	GC_Beg	GC_End	PP_Beg	PP_End	PP_Ori	ABeg	AEnd
11d	145524	145529	16500001	16750000	1	16645524	16645529
11d	147025	147034	16500001	16750000	1	16647025	16647034
11d	147118	147187	16500001	16750000	1	16647118	16647187
11d	147184	147187	16500001	16750000	1	16647184	16647187
11d	151464	151465	16500001	16750000	1	16651464	16651465
11d	156286	156300	16500001	16750000	1	16656286	16656300
11d	157047	157178	16500001	16750000	1	16657047	16657178
11d	157065	157178	16500001	16750000	1	16657065	16657178
11d	158525	158535	16500001	16750000	1	16658525	16658535
11d	160163	160165	16500001	16750000	1	16660163	16660165
11d	161301	161303	16500001	16750000	1	16661301	16661303
11d	163763	163764	16500001	16750000	1	16663763	16663764
11d	164772	164790	16500001	16750000	1	16664772	16664790
11d	167330	167331	16500001	16750000	1	16667330	16667331
11d	168235	168248	16500001	16750000	1	16668235	16668248
11d	170941	170963	16500001	16750000	1	16670941	16670963
11d	170941	170943	16500001	16750000	1	16670941	16670943
11d	180312	180329	16500001	16750000	1	16680312	16680329
11d	180326	180443	16500001	16750000	1	16680326	16680443
11d	180347	180443	16500001	16750000	1	16680347	16680443
11d	180420	182332	16500001	16750000	1	16680420	16682332
11d	180973	180974	16500001	16750000	1	16680973	16680974
11d	181577	185222	16500001	16750000	1	16681577	16685222
11d	181906	181910	16500001	16750000	1	16681906	16681910
11d	194360	194381	16500001	16750000	1	16694360	16694381
11d	194360	194376	16500001	16750000	1	16694360	16694376
11d	195173	195423	16500001	16750000	1	16695173	16695423
11d	199377	199379	16500001	16750000	1	16699377	16699379
11d	203165	203470	16500001	16750000	1	16703165	16703470
11d	205354	205355	16500001	16750000	1	16705354	16705355
11d	208307	208319	16500001	16750000	1	16708307	16708319
11d	209160	209965	16500001	16750000	1	16709160	16709965
11d	209379	209380	16500001	16750000	1	16709379	16709380
11d	211181	212579	16500001	16750000	1	16711181	16712579
11d	212250	212344	16500001	16750000	1	16712250	16712344
11d	213170	213209	16500001	16750000	1	16713170	16713209
11d	213799	213803	16500001	16750000	1	16713799	16713803
11d	213834	213843	16500001	16750000	1	16713834	16713843
11d	215014	215067	16500001	16750000	1	16715014	16715067
11d	215345	215348	16500001	16750000	1	16715345	16715348
11d	215571	215583	16500001	16750000	1	16715571	16715583
11d	215579	215583	16500001	16750000	1	16715579	16715583
11d	216359	216436	16500001	16750000	1	16716359	16716436
11d	216914	216922	16500001	16750000	1	16716914	16716922
11d	217822	217826	16500001	16750000	1	16717822	16717826
11d	218121	221224	16500001	16750000	1	16718121	16721224
11d	219836	219841	16500001	16750000	1	16719836	16719841
11d	219836	220246	16500001	16750000	1	16719836	16720246
11d	219836	219837	16500001	16750000	1	16719836	16719837
11d	221353	222302	16500001	16750000	1	16721353	16722302
11d	221396	222887	16500001	16750000	1	16721396	16722887
11d	221535	221537	16500001	16750000	1	16721535	16721537
11d	222302	225749	16500001	16750000	1	16722302	16725749
11d	222996	222999	16500001	16750000	1	16722996	16722999
11d	223783	223877	16500001	16750000	1	16723783	16723877
11d	225741	225845	16500001	16750000	1	16725741	16725845
11d	225749	225918	16500001	16750000	1	16725749	16725918
11d	229377	229389	16500001	16750000	1	16729377	16729389
11d	231263	231266	16500001	16750000	1	16731263	16731266
11d	234679	235287	16500001	16750000	1	16734679	16735287
11d	236075	240891	16500001	16750000	1	16736075	16740891
11d	236117	236130	16500001	16750000	1	16736117	16736130
11d	236221	239536	16500001	16750000	1	16736221	16739536
11d	239069	239072	16500001	16750000	1	16739069	16739072
11d	240824	240833	16500001	16750000	1	16740824	16740833
11d	240827	240833	16500001	16750000	1	16740827	16740833
11d	241586	241633	16500001	16750000	1	16741586	16741633
11d	241628	241633	16500001	16750000	1	16741628	16741633
11d	241887	241895	16500001	16750000	1	16741887	16741895
11d	242862	244129	16500001	16750000	1	16742862	16744129
11d	242862	243264	16500001	16750000	1	16742862	16743264
11d	243358	243359	16500001	16750000	1	16743358	16743359
11e	3946	4079	16750001	17151447	1	16753946	16754079
11e	3977	4014	16750001	17151447	1	16753977	16754014
11e	3977	4079	16750001	17151447	1	16753977	16754079
11e	4910	4937	16750001	17151447	1	16754910	16754937
11e	5319	85174	16750001	17151447	1	16755319	16835174
11e	5949	6148	16750001	17151447	1	16755949	16756148
11e	6144	6148	16750001	17151447	1	16756144	16756148
11e	13755	13903	16750001	17151447	1	16763755	16763903
11e	15512	15523	16750001	17151447	1	16765512	16765523
11e	15512	15882	16750001	17151447	1	16765512	16765882
11e	18808	18813	16750001	17151447	1	16768808	16768813
11e	19540	19541	16750001	17151447	1	16769540	16769541
11e	19540	19860	16750001	17151447	1	16769540	16769860
11e	21609	21657	16750001	17151447	1	16771609	16771657
11e	21829	21831	16750001	17151447	1	16771829	16771831
11e	21829	21839	16750001	17151447	1	16771829	16771839
11e	21839	21866	16750001	17151447	1	16771839	16771866
11e	34128	34132	16750001	17151447	1	16784128	16784132
11e	34128	34136	16750001	17151447	1	16784128	16784136
11e	34962	34963	16750001	17151447	1	16784962	16784963
11e	37518	37520	16750001	17151447	1	16787518	16787520
11e	61837	61840	16750001	17151447	1	16811837	16811840
11e	62596	62687	16750001	17151447	1	16812596	16812687
11e	66026	66178	16750001	17151447	1	16816026	16816178
11e	66178	66608	16750001	17151447	1	16816178	16816608
11e	72627	72687	16750001	17151447	1	16822627	16822687
11e	74580	74588	16750001	17151447	1	16824580	16824588
11e	77242	77287	16750001	17151447	1	16827242	16827287
11e	77880	77950	16750001	17151447	1	16827880	16827950
11e	78735	78738	16750001	17151447	1	16828735	16828738
11e	78852	78981	16750001	17151447	1	16828852	16828981
11e	79242	79299	16750001	17151447	1	16829242	16829299
11e	79242	79244	16750001	17151447	1	16829242	16829244
11e	79545	81016	16750001	17151447	1	16829545	16831016
11e	81025	81036	16750001	17151447	1	16831025	16831036
11e	81679	81741	16750001	17151447	1	16831679	16831741
11e	81946	82218	16750001	17151447	1	16831946	16832218
11e	82218	82812	16750001	17151447	1	16832218	16832812
11e	83289	83533	16750001	17151447	1	16833289	16833533
11e	83289	83584	16750001	17151447	1	16833289	16833584
11e	86750	150081	16750001	17151447	1	16836750	16900081
11e	88807	88901	16750001	17151447	1	16838807	16838901
11e	90952	91106	16750001	17151447	1	16840952	16841106
11e	91106	91157	16750001	17151447	1	16841106	16841157
11e	92153	92974	16750001	17151447	1	16842153	16842974
11e	93166	96628	16750001	17151447	1	16843166	16846628
11e	94029	94033	16750001	17151447	1	16844029	16844033
11e	96219	96334	16750001	17151447	1	16846219	16846334
11e	98889	101232	16750001	17151447	1	16848889	16851232
11e	100809	101232	16750001	17151447	1	16850809	16851232
11e	101882	101997	16750001	17151447	1	16851882	16851997
11e	102099	102171	16750001	17151447	1	16852099	16852171
11e	105897	106000	16750001	17151447	1	16855897	16856000
11e	105999	106000	16750001	17151447	1	16855999	16856000
11e	105999	106167	16750001	17151447	1	16855999	16856167
11e	106153	106167	16750001	17151447	1	16856153	16856167
11e	106950	107363	16750001	17151447	1	16856950	16857363
11e	107520	108390	16750001	17151447	1	16857520	16858390
11e	108266	114704	16750001	17151447	1	16858266	16864704
11e	108266	108390	16750001	17151447	1	16858266	16858390
11e	109096	109161	16750001	17151447	1	16859096	16859161
11e	110038	110046	16750001	17151447	1	16860038	16860046
11e	110637	110676	16750001	17151447	1	16860637	16860676
11e	114972	115085	16750001	17151447	1	16864972	16865085
11e	115169	115340	16750001	17151447	1	16865169	16865340
11e	118256	118288	16750001	17151447	1	16868256	16868288
11e	119843	120556	16750001	17151447	1	16869843	16870556
11e	120578	120586	16750001	17151447	1	16870578	16870586
11e	122002	122003	16750001	17151447	1	16872002	16872003
11e	122900	122901	16750001	17151447	1	16872900	16872901
11e	123132	123145	16750001	17151447	1	16873132	16873145
11e	130555	130560	16750001	17151447	1	16880555	16880560
11e	130632	130798	16750001	17151447	1	16880632	16880798
11e	130796	130798	16750001	17151447	1	16880796	16880798
11e	131060	131441	16750001	17151447	1	16881060	16881441
11e	132381	132459	16750001	17151447	1	16882381	16882459
11e	132870	132946	16750001	17151447	1	16882870	16882946
11e	135213	135290	16750001	17151447	1	16885213	16885290
11e	135213	135234	16750001	17151447	1	16885213	16885234
11e	135234	135290	16750001	17151447	1	16885234	16885290
11e	136783	136805	16750001	17151447	1	16886783	16886805
11e	139567	143249	16750001	17151447	1	16889567	16893249
11e	140031	140052	16750001	17151447	1	16890031	16890052
11e	140051	140052	16750001	17151447	1	16890051	16890052
11e	146499	146501	16750001	17151447	1	16896499	16896501
11e	146723	146725	16750001	17151447	1	16896723	16896725
11e	147474	147477	16750001	17151447	1	16897474	16897477
11e	150072	150082	16750001	17151447	1	16900072	16900082
11e	150484	150569	16750001	17151447	1	16900484	16900569
11e	150568	150569	16750001	17151447	1	16900568	16900569
11e	150941	211132	16750001	17151447	1	16900941	16961132
11e	151269	151270	16750001	17151447	1	16901269	16901270
11e	151962	151974	16750001	17151447	1	16901962	16901974
11e	153607	153609	16750001	17151447	1	16903607	16903609
11e	154361	154396	16750001	17151447	1	16904361	16904396
11e	156774	157566	16750001	17151447	1	16906774	16907566
11e	158141	158142	16750001	17151447	1	16908141	16908142
11e	158445	158448	16750001	17151447	1	16908445	16908448
11e	158646	158920	16750001	17151447	1	16908646	16908920
11e	159215	159221	16750001	17151447	1	16909215	16909221
11e	161499	161500	16750001	17151447	1	16911499	16911500
11e	169248	169396	16750001	17151447	1	16919248	16919396
11e	171451	174040	16750001	17151447	1	16921451	16924040
11e	171993	171999	16750001	17151447	1	16921993	16921999
11e	172813	172818	16750001	17151447	1	16922813	16922818
11e	176004	176005	16750001	17151447	1	16926004	16926005
11e	176229	176236	16750001	17151447	1	16926229	16926236
11e	176229	176230	16750001	17151447	1	16926229	16926230
11e	176423	179272	16750001	17151447	1	16926423	16929272
11e	179183	181308	16750001	17151447	1	16929183	16931308
11e	183334	189943	16750001	17151447	1	16933334	16939943
11e	183334	183335	16750001	17151447	1	16933334	16933335
11e	187294	187296	16750001	17151447	1	16937294	16937296
11e	188144	188146	16750001	17151447	1	16938144	16938146
11e	194481	194482	16750001	17151447	1	16944481	16944482
11e	195324	195420	16750001	17151447	1	16945324	16945420
11e	195335	195420	16750001	17151447	1	16945335	16945420
11e	196967	196976	16750001	17151447	1	16946967	16946976
11e	197665	197674	16750001	17151447	1	16947665	16947674
11e	198046	198049	16750001	17151447	1	16948046	16948049
11e	199700	205568	16750001	17151447	1	16949700	16955568
11e	200226	200282	16750001	17151447	1	16950226	16950282
11e	200702	200703	16750001	17151447	1	16950702	16950703
11e	202666	202667	16750001	17151447	1	16952666	16952667
11e	205046	205052	16750001	17151447	1	16955046	16955052
11e	210906	218084	16750001	17151447	1	16960906	16968084
11e	213583	213659	16750001	17151447	1	16963583	16963659
11e	216490	216886	16750001	17151447	1	16966490	16966886
11e	216491	216504	16750001	17151447	1	16966491	16966504
11e	218055	218455	16750001	17151447	1	16968055	16968455
11e	218055	218080	16750001	17151447	1	16968055	16968080
11e	218264	218455	16750001	17151447	1	16968264	16968455
11e	218298	218455	16750001	17151447	1	16968298	16968455
11e	220208	371853	16750001	17151447	1	16970208	17121853
11e	220208	222738	16750001	17151447	1	16970208	16972738
11e	222603	222685	16750001	17151447	1	16972603	16972685
11e	222708	222738	16750001	17151447	1	16972708	16972738
11e	222717	222738	16750001	17151447	1	16972717	16972738
11e	224625	224770	16750001	17151447	1	16974625	16974770
11e	224625	225077	16750001	17151447	1	16974625	16975077
11e	225011	225077	16750001	17151447	1	16975011	16975077
11e	225347	225894	16750001	17151447	1	16975347	16975894
11e	228117	228368	16750001	17151447	1	16978117	16978368
11e	228222	228368	16750001	17151447	1	16978222	16978368
11e	228312	228368	16750001	17151447	1	16978312	16978368
11e	230495	230535	16750001	17151447	1	16980495	16980535
11e	232728	232770	16750001	17151447	1	16982728	16982770
11e	233693	233694	16750001	17151447	1	16983693	16983694
11e	233694	292666	16750001	17151447	1	16983694	17042666
11e	235088	235105	16750001	17151447	1	16985088	16985105
11e	235160	236153	16750001	17151447	1	16985160	16986153
11e	236227	236244	16750001	17151447	1	16986227	16986244
11e	236337	236373	16750001	17151447	1	16986337	16986373
11e	236717	238241	16750001	17151447	1	16986717	16988241
11e	236962	237473	16750001	17151447	1	16986962	16987473
11e	237749	237825	16750001	17151447	1	16987749	16987825
11e	239345	239379	16750001	17151447	1	16989345	16989379
11e	239729	242354	16750001	17151447	1	16989729	16992354
11e	241225	241501	16750001	17151447	1	16991225	16991501
11e	241999	242326	16750001	17151447	1	16991999	16992326
11e	242287	249648	16750001	17151447	1	16992287	16999648
11e	245315	245343	16750001	17151447	1	16995315	16995343
11e	245491	277025	16750001	17151447	1	16995491	17027025
11e	247182	247206	16750001	17151447	1	16997182	16997206
11e	247798	247816	16750001	17151447	1	16997798	16997816
11e	248425	252339	16750001	17151447	1	16998425	17002339
11e	255442	262581	16750001	17151447	1	17005442	17012581
11e	262809	262821	16750001	17151447	1	17012809	17012821
11e	263016	263067	16750001	17151447	1	17013016	17013067
11e	263225	263301	16750001	17151447	1	17013225	17013301
11e	265083	266653	16750001	17151447	1	17015083	17016653
11e	265797	265836	16750001	17151447	1	17015797	17015836
11e	265797	265909	16750001	17151447	1	17015797	17015909
11e	266366	266653	16750001	17151447	1	17016366	17016653
11e	270539	273291	16750001	17151447	1	17020539	17023291
11e	270539	270719	16750001	17151447	1	17020539	17020719
11e	270679	270719	16750001	17151447	1	17020679	17020719
11e	276641	277025	16750001	17151447	1	17026641	17027025
11e	277336	278047	16750001	17151447	1	17027336	17028047
11e	277360	277890	16750001	17151447	1	17027360	17027890
11e	278191	278213	16750001	17151447	1	17028191	17028213
11e	284319	285920	16750001	17151447	1	17034319	17035920
11e	288436	288492	16750001	17151447	1	17038436	17038492
11e	288492	290330	16750001	17151447	1	17038492	17040330
11e	289832	290330	16750001	17151447	1	17039832	17040330
11e	292324	292459	16750001	17151447	1	17042324	17042459
11e	293479	293524	16750001	17151447	1	17043479	17043524
11e	293561	293563	16750001	17151447	1	17043561	17043563
11e	294836	294837	16750001	17151447	1	17044836	17044837
11e	296462	302329	16750001	17151447	1	17046462	17052329
11e	297075	297093	16750001	17151447	1	17047075	17047093
11e	297353	297355	16750001	17151447	1	17047353	17047355
11e	298268	298280	16750001	17151447	1	17048268	17048280
11e	301097	301289	16750001	17151447	1	17051097	17051289
11e	304010	304013	16750001	17151447	1	17054010	17054013
11e	304933	304934	16750001	17151447	1	17054933	17054934
11e	308250	308257	16750001	17151447	1	17058250	17058257
11e	308257	340932	16750001	17151447	1	17058257	17090932
11e	340503	340507	16750001	17151447	1	17090503	17090507
11e	340533	340535	16750001	17151447	1	17090533	17090535
11e	341355	342723	16750001	17151447	1	17091355	17092723
11e	343869	343918	16750001	17151447	1	17093869	17093918
11e	343869	343987	16750001	17151447	1	17093869	17093987
11e	345209	345335	16750001	17151447	1	17095209	17095335
11e	345839	349472	16750001	17151447	1	17095839	17099472
11e	355714	355717	16750001	17151447	1	17105714	17105717
11e	357985	358609	16750001	17151447	1	17107985	17108609
11e	358195	358216	16750001	17151447	1	17108195	17108216
11e	358608	358609	16750001	17151447	1	17108608	17108609
11e	361775	361890	16750001	17151447	1	17111775	17111890
