SubRegion	GC_Beg	GC_End	AR_Beg	AR_End	AR_Ori	ABeg	AEnd
14a	121319	121385	17728081	18000000	1	17849399	17849465
14a	121873	121877	17728081	18000000	1	17849953	17849957
14a	122719	123056	17728081	18000000	1	17850799	17851136
14a	123004	123006	17728081	18000000	1	17851084	17851086
14a	123804	123827	17728081	18000000	1	17851884	17851907
14a	123813	123827	17728081	18000000	1	17851893	17851907
14a	124373	124439	17728081	18000000	1	17852453	17852519
14a	124439	124444	17728081	18000000	1	17852519	17852524
14a	124988	124991	17728081	18000000	1	17853068	17853071
14a	126278	126287	17728081	18000000	1	17854358	17854367
14a	126278	126287	17728081	18000000	1	17854358	17854367
14a	126753	126788	17728081	18000000	1	17854833	17854868
14a	126753	126950	17728081	18000000	1	17854833	17855030
14a	127151	127942	17728081	18000000	1	17855231	17856022
14a	128251	128280	17728081	18000000	1	17856331	17856360
14a	128280	128421	17728081	18000000	1	17856360	17856501
14a	128462	128488	17728081	18000000	1	17856542	17856568
14a	129156	129266	17728081	18000000	1	17857236	17857346
14a	129703	129781	17728081	18000000	1	17857783	17857861
14a	129984	133144	17728081	18000000	1	17858064	17861224
14a	130333	130349	17728081	18000000	1	17858413	17858429
14a	138673	138965	17728081	18000000	1	17866753	17867045
14a	139766	140287	17728081	18000000	1	17867846	17868367
14a	139766	139887	17728081	18000000	1	17867846	17867967
14a	141656	141658	17728081	18000000	1	17869736	17869738
14a	141656	142535	17728081	18000000	1	17869736	17870615
14a	141872	142555	17728081	18000000	1	17869952	17870635
14a	142976	143174	17728081	18000000	1	17871056	17871254
14a	143657	143928	17728081	18000000	1	17871737	17872008
14a	143785	144171	17728081	18000000	1	17871865	17872251
14a	143810	144052	17728081	18000000	1	17871890	17872132
14a	144014	144015	17728081	18000000	1	17872094	17872095
14a	144014	144015	17728081	18000000	1	17872094	17872095
14a	144014	144052	17728081	18000000	1	17872094	17872132
14a	144086	144127	17728081	18000000	1	17872166	17872207
14a	144168	145662	17728081	18000000	1	17872248	17873742
14a	145078	145083	17728081	18000000	1	17873158	17873163
14a	145078	145134	17728081	18000000	1	17873158	17873214
14a	146528	146847	17728081	18000000	1	17874608	17874927
14a	146528	149116	17728081	18000000	1	17874608	17877196
14a	146535	146847	17728081	18000000	1	17874615	17874927
14a	146619	146848	17728081	18000000	1	17874699	17874928
14a	146619	146848	17728081	18000000	1	17874699	17874928
14a	146743	146847	17728081	18000000	1	17874823	17874927
14a	146839	146847	17728081	18000000	1	17874919	17874927
14a	148067	149023	17728081	18000000	1	17876147	17877103
14a	148888	152222	17728081	18000000	1	17876968	17880302
14a	149023	149814	17728081	18000000	1	17877103	17877894
14a	150628	153502	17728081	18000000	1	17878708	17881582
14a	150628	150646	17728081	18000000	1	17878708	17878726
14a	152222	160745	17728081	18000000	1	17880302	17888825
14a	153180	153502	17728081	18000000	1	17881260	17881582
14a	153357	153360	17728081	18000000	1	17881437	17881440
14a	153357	154471	17728081	18000000	1	17881437	17882551
14a	153429	154183	17728081	18000000	1	17881509	17882263
14a	153429	153883	17728081	18000000	1	17881509	17881963
14a	153429	153502	17728081	18000000	1	17881509	17881582
14a	153517	154189	17728081	18000000	1	17881597	17882269
14a	153639	158589	17728081	18000000	1	17881719	17886669
14a	154732	154734	17728081	18000000	1	17882812	17882814
14a	155347	155354	17728081	18000000	1	17883427	17883434
14a	155397	155399	17728081	18000000	1	17883477	17883479
14a	155902	155956	17728081	18000000	1	17883982	17884036
14a	155954	159227	17728081	18000000	1	17884034	17887307
14a	159303	162389	17728081	18000000	1	17887383	17890469
14a	159399	159837	17728081	18000000	1	17887479	17887917
14a	159837	160745	17728081	18000000	1	17887917	17888825
14a	160917	163910	17728081	18000000	1	17888997	17891990
14a	161858	162542	17728081	18000000	1	17889938	17890622
14a	161858	163567	17728081	18000000	1	17889938	17891647
14a	161965	162389	17728081	18000000	1	17890045	17890469
14a	163783	164810	17728081	18000000	1	17891863	17892890
14a	163910	164691	17728081	18000000	1	17891990	17892771
14a	164353	164399	17728081	18000000	1	17892433	17892479
14a	164353	164399	17728081	18000000	1	17892433	17892479
14a	165664	165766	17728081	18000000	1	17893744	17893846
14a	165664	166084	17728081	18000000	1	17893744	17894164
14a	165664	166345	17728081	18000000	1	17893744	17894425
14a	165664	165715	17728081	18000000	1	17893744	17893795
14a	165664	166155	17728081	18000000	1	17893744	17894235
14a	166084	166155	17728081	18000000	1	17894164	17894235
14a	166345	166938	17728081	18000000	1	17894425	17895018
14a	166377	166963	17728081	18000000	1	17894457	17895043
14a	166423	166806	17728081	18000000	1	17894503	17894886
14a	166597	169985	17728081	18000000	1	17894677	17898065
14a	166806	166985	17728081	18000000	1	17894886	17895065
14a	166806	166963	17728081	18000000	1	17894886	17895043
14a	166820	166823	17728081	18000000	1	17894900	17894903
14a	167150	167204	17728081	18000000	1	17895230	17895284
14a	167827	169985	17728081	18000000	1	17895907	17898065
14a	167992	167998	17728081	18000000	1	17896072	17896078
14a	167992	174849	17728081	18000000	1	17896072	17902929
14a	168309	169097	17728081	18000000	1	17896389	17897177
14a	168604	171407	17728081	18000000	1	17896684	17899487
14a	168727	168740	17728081	18000000	1	17896807	17896820
14a	168727	168740	17728081	18000000	1	17896807	17896820
14a	169621	169880	17728081	18000000	1	17897701	17897960
14a	169669	169880	17728081	18000000	1	17897749	17897960
14a	170611	172113	17728081	18000000	1	17898691	17900193
14a	170700	171375	17728081	18000000	1	17898780	17899455
14a	171218	171407	17728081	18000000	1	17899298	17899487
14a	172113	172622	17728081	18000000	1	17900193	17900702
14a	172308	181749	17728081	18000000	1	17900388	17909829
14a	174846	174849	17728081	18000000	1	17902926	17902929
14a	174991	174993	17728081	18000000	1	17903071	17903073
14a	181735	181749	17728081	18000000	1	17909815	17909829
14a	182727	183296	17728081	18000000	1	17910807	17911376
14a	182727	182790	17728081	18000000	1	17910807	17910870
14a	182787	183296	17728081	18000000	1	17910867	17911376
14a	183294	183296	17728081	18000000	1	17911374	17911376
14a	183294	183627	17728081	18000000	1	17911374	17911707
14a	184066	184587	17728081	18000000	1	17912146	17912667
14a	184066	184416	17728081	18000000	1	17912146	17912496
14a	184235	185082	17728081	18000000	1	17912315	17913162
14a	184394	184416	17728081	18000000	1	17912474	17912496
14a	184410	184416	17728081	18000000	1	17912490	17912496
14a	184586	184587	17728081	18000000	1	17912666	17912667
14a	184586	184795	17728081	18000000	1	17912666	17912875
14a	184586	184587	17728081	18000000	1	17912666	17912667
14a	184586	184603	17728081	18000000	1	17912666	17912683
14a	184795	186673	17728081	18000000	1	17912875	17914753
14a	184795	185826	17728081	18000000	1	17912875	17913906
14a	185281	185826	17728081	18000000	1	17913361	17913906
14a	185665	185674	17728081	18000000	1	17913745	17913754
14a	185665	185679	17728081	18000000	1	17913745	17913759
14a	185673	185679	17728081	18000000	1	17913753	17913759
14a	186370	186519	17728081	18000000	1	17914450	17914599
14a	186610	186613	17728081	18000000	1	17914690	17914693
14a	186631	187457	17728081	18000000	1	17914711	17915537
14a	187311	188938	17728081	18000000	1	17915391	17917018
14a	187443	187494	17728081	18000000	1	17915523	17915574
14a	187443	187477	17728081	18000000	1	17915523	17915557
14a	187477	188081	17728081	18000000	1	17915557	17916161
14a	187477	189267	17728081	18000000	1	17915557	17917347
14a	187984	189008	17728081	18000000	1	17916064	17917088
14a	188240	188736	17728081	18000000	1	17916320	17916816
14a	189024	189708	17728081	18000000	1	17917104	17917788
14a	189024	190470	17728081	18000000	1	17917104	17918550
14a	190098	191790	17728081	18000000	1	17918178	17919870
14a	190098	190470	17728081	18000000	1	17918178	17918550
14a	190607	190610	17728081	18000000	1	17918687	17918690
14a	190698	191465	17728081	18000000	1	17918778	17919545
14a	191210	191787	17728081	18000000	1	17919290	17919867
14a	191233	191234	17728081	18000000	1	17919313	17919314
14a	191270	191662	17728081	18000000	1	17919350	17919742
14a	191463	191493	17728081	18000000	1	17919543	17919573
14a	191623	191683	17728081	18000000	1	17919703	17919763
14a	191683	191748	17728081	18000000	1	17919763	17919828
14a	191689	191748	17728081	18000000	1	17919769	17919828
14a	192983	193479	17728081	18000000	1	17921063	17921559
14a	192983	193389	17728081	18000000	1	17921063	17921469
14a	193034	193062	17728081	18000000	1	17921114	17921142
14a	193124	193389	17728081	18000000	1	17921204	17921469
14a	193272	193273	17728081	18000000	1	17921352	17921353
14a	194426	194458	17728081	18000000	1	17922506	17922538
14a	194475	195717	17728081	18000000	1	17922555	17923797
14a	194475	196063	17728081	18000000	1	17922555	17924143
14a	194517	195001	17728081	18000000	1	17922597	17923081
14a	194622	194657	17728081	18000000	1	17922702	17922737
14a	194703	194762	17728081	18000000	1	17922783	17922842
14a	194762	195014	17728081	18000000	1	17922842	17923094
14a	195056	195531	17728081	18000000	1	17923136	17923611
14a	195056	195361	17728081	18000000	1	17923136	17923441
14a	195277	195561	17728081	18000000	1	17923357	17923641
14a	195361	195561	17728081	18000000	1	17923441	17923641
14a	195717	195852	17728081	18000000	1	17923797	17923932
14a	195846	196063	17728081	18000000	1	17923926	17924143
14a	195876	195883	17728081	18000000	1	17923956	17923963
14a	195927	198165	17728081	18000000	1	17924007	17926245
14a	195999	196031	17728081	18000000	1	17924079	17924111
14a	195999	196031	17728081	18000000	1	17924079	17924111
14a	196023	196395	17728081	18000000	1	17924103	17924475
14a	196393	196395	17728081	18000000	1	17924473	17924475
14a	197425	200407	17728081	18000000	1	17925505	17928487
14a	197430	197433	17728081	18000000	1	17925510	17925513
14a	197430	199404	17728081	18000000	1	17925510	17927484
14a	198373	202007	17728081	18000000	1	17926453	17930087
14a	198373	198481	17728081	18000000	1	17926453	17926561
14a	199919	200007	17728081	18000000	1	17927999	17928087
14a	200007	200135	17728081	18000000	1	17928087	17928215
14a	200138	200162	17728081	18000000	1	17928218	17928242
14a	200415	200447	17728081	18000000	1	17928495	17928527
14a	200744	200852	17728081	18000000	1	17928824	17928932
14a	200778	200788	17728081	18000000	1	17928858	17928868
14a	200778	200788	17728081	18000000	1	17928858	17928868
14a	201273	201983	17728081	18000000	1	17929353	17930063
14a	201958	204951	17728081	18000000	1	17930038	17933031
14a	201983	202007	17728081	18000000	1	17930063	17930087
14a	204379	206527	17728081	18000000	1	17932459	17934607
14a	204855	204878	17728081	18000000	1	17932935	17932958
14a	206527	207164	17728081	18000000	1	17934607	17935244
14a	206570	208018	17728081	18000000	1	17934650	17936098
14a	206570	206719	17728081	18000000	1	17934650	17934799
14a	206619	219739	17728081	18000000	1	17934699	17947819
14a	207956	208018	17728081	18000000	1	17936036	17936098
14a	208012	208018	17728081	18000000	1	17936092	17936098
14a	211879	212138	17728081	18000000	1	17939959	17940218
14a	211896	216631	17728081	18000000	1	17939976	17944711
14a	211896	212571	17728081	18000000	1	17939976	17940651
14a	212095	212099	17728081	18000000	1	17940175	17940179
14a	212139	212255	17728081	18000000	1	17940219	17940335
14a	212389	215018	17728081	18000000	1	17940469	17943098
14a	212401	212403	17728081	18000000	1	17940481	17940483
14a	212401	212403	17728081	18000000	1	17940481	17940483
14a	212457	212528	17728081	18000000	1	17940537	17940608
14a	214849	214854	17728081	18000000	1	17942929	17942934
14a	215174	215365	17728081	18000000	1	17943254	17943445
14a	215363	215655	17728081	18000000	1	17943443	17943735
14a	215652	215655	17728081	18000000	1	17943732	17943735
14a	216481	216482	17728081	18000000	1	17944561	17944562
14a	216625	216631	17728081	18000000	1	17944705	17944711
14a	216631	218326	17728081	18000000	1	17944711	17946406
14a	216972	217299	17728081	18000000	1	17945052	17945379
14a	217193	217299	17728081	18000000	1	17945273	17945379
14a	217348	218703	17728081	18000000	1	17945428	17946783
14a	217773	218366	17728081	18000000	1	17945853	17946446
14a	218311	218852	17728081	18000000	1	17946391	17946932
14a	218856	219077	17728081	18000000	1	17946936	17947157
14a	219692	219739	17728081	18000000	1	17947772	17947819
14a	220113	220114	17728081	18000000	1	17948193	17948194
14a	220488	222273	17728081	18000000	1	17948568	17950353
14a	220488	220775	17728081	18000000	1	17948568	17948855
14a	222351	222487	17728081	18000000	1	17950431	17950567
14a	222376	222487	17728081	18000000	1	17950456	17950567
14a	222807	222810	17728081	18000000	1	17950887	17950890
14a	222910	222914	17728081	18000000	1	17950990	17950994
14a	222911	223396	17728081	18000000	1	17950991	17951476
14a	222911	222914	17728081	18000000	1	17950991	17950994
14a	222911	222914	17728081	18000000	1	17950991	17950994
14a	222911	223348	17728081	18000000	1	17950991	17951428
14a	222914	224127	17728081	18000000	1	17950994	17952207
14a	223116	270044	17728081	18000000	1	17951196	17998124
14a	223199	223851	17728081	18000000	1	17951279	17951931
14a	223342	223348	17728081	18000000	1	17951422	17951428
14a	223396	224775	17728081	18000000	1	17951476	17952855
14a	223947	224559	17728081	18000000	1	17952027	17952639
14a	224461	224553	17728081	18000000	1	17952541	17952633
14a	224552	224559	17728081	18000000	1	17952632	17952639
14a	224553	224559	17728081	18000000	1	17952633	17952639
14a	224955	224956	17728081	18000000	1	17953035	17953036
14a	225651	225673	17728081	18000000	1	17953731	17953753
14a	226765	226768	17728081	18000000	1	17954845	17954848
14a	227143	228019	17728081	18000000	1	17955223	17956099
14a	228486	230758	17728081	18000000	1	17956566	17958838
14a	228681	230148	17728081	18000000	1	17956761	17958228
14a	229210	229266	17728081	18000000	1	17957290	17957346
14a	229922	229923	17728081	18000000	1	17958002	17958003
14a	230221	240089	17728081	18000000	1	17958301	17968169
14a	233239	237603	17728081	18000000	1	17961319	17965683
14a	233357	237219	17728081	18000000	1	17961437	17965299
14a	233357	233975	17728081	18000000	1	17961437	17962055
14a	234260	234337	17728081	18000000	1	17962340	17962417
14a	234337	242567	17728081	18000000	1	17962417	17970647
14a	237368	237603	17728081	18000000	1	17965448	17965683
14a	237460	237468	17728081	18000000	1	17965540	17965548
14a	239425	239428	17728081	18000000	1	17967505	17967508
14a	239528	239531	17728081	18000000	1	17967608	17967611
14a	239769	240010	17728081	18000000	1	17967849	17968090
14a	239854	240404	17728081	18000000	1	17967934	17968484
14a	242612	243650	17728081	18000000	1	17970692	17971730
14a	244349	245650	17728081	18000000	1	17972429	17973730
14a	244349	245091	17728081	18000000	1	17972429	17973171
14a	244481	244510	17728081	18000000	1	17972561	17972590
14a	244481	244510	17728081	18000000	1	17972561	17972590
14a	245065	245091	17728081	18000000	1	17973145	17973171
14a	245314	245557	17728081	18000000	1	17973394	17973637
14a	245455	245557	17728081	18000000	1	17973535	17973637
14a	245455	245462	17728081	18000000	1	17973535	17973542
14a	245455	245462	17728081	18000000	1	17973535	17973542
14a	245584	245613	17728081	18000000	1	17973664	17973693
14a	245602	245610	17728081	18000000	1	17973682	17973690
14a	245611	245613	17728081	18000000	1	17973691	17973693
14a	248286	250447	17728081	18000000	1	17976366	17978527
14a	248286	248540	17728081	18000000	1	17976366	17976620
14a	248286	252091	17728081	18000000	1	17976366	17980171
14a	248371	248379	17728081	18000000	1	17976451	17976459
14a	248783	249384	17728081	18000000	1	17976863	17977464
14a	248806	249021	17728081	18000000	1	17976886	17977101
14a	248827	249384	17728081	18000000	1	17976907	17977464
14a	248888	265972	17728081	18000000	1	17976968	17994052
14a	249348	249384	17728081	18000000	1	17977428	17977464
14a	249348	249384	17728081	18000000	1	17977428	17977464
14a	250437	250447	17728081	18000000	1	17978517	17978527
14a	250437	250447	17728081	18000000	1	17978517	17978527
14a	250437	250454	17728081	18000000	1	17978517	17978534
14a	251220	251245	17728081	18000000	1	17979300	17979325
