SubRegion	GC_Beg	GC_End	TL_Beg	TL_End	TL_Ori	ABeg	AEnd
11e	1911	1920	15149499	15550945	-1	15549026	15549035
11d	247590	248235	15550946	15800945	-1	15552711	15553356
11d	244616	244684	15550946	15800945	-1	15556262	15556330
11d	244128	244541	15550946	15800945	-1	15556405	15556818
11d	241581	241696	15550946	15800945	-1	15559250	15559365
11d	241469	241642	15550946	15800945	-1	15559304	15559477
11d	238515	238524	15550946	15800945	-1	15562422	15562431
11d	236191	236466	15550946	15800945	-1	15564480	15564755
11d	235999	236191	15550946	15800945	-1	15564755	15564947
11d	236039	236171	15550946	15800945	-1	15564775	15564907
11d	236036	236042	15550946	15800945	-1	15564904	15564910
11d	231971	232064	15550946	15800945	-1	15568882	15568975
11d	231682	231701	15550946	15800945	-1	15569245	15569264
11d	229722	230859	15550946	15800945	-1	15570087	15571224
11d	230719	230859	15550946	15800945	-1	15570087	15570227
11d	230211	230249	15550946	15800945	-1	15570697	15570735
11d	228462	229149	15550946	15800945	-1	15571797	15572484
11d	228345	228348	15550946	15800945	-1	15572598	15572601
11d	227314	227353	15550946	15800945	-1	15573593	15573632
11d	227083	227340	15550946	15800945	-1	15573606	15573863
11d	226179	226379	15550946	15800945	-1	15574567	15574767
11d	225713	226116	15550946	15800945	-1	15574830	15575233
11d	225558	225565	15550946	15800945	-1	15575381	15575388
11d	224105	224189	15550946	15800945	-1	15576757	15576841
11d	222874	223398	15550946	15800945	-1	15577548	15578072
11d	222955	223398	15550946	15800945	-1	15577548	15577991
11d	222729	222947	15550946	15800945	-1	15577999	15578217
11d	222944	222947	15550946	15800945	-1	15577999	15578002
11d	222887	222907	15550946	15800945	-1	15578039	15578059
11d	219961	220428	15550946	15800945	-1	15580518	15580985
11d	219961	220295	15550946	15800945	-1	15580651	15580985
11d	220065	220087	15550946	15800945	-1	15580859	15580881
11d	219836	219837	15550946	15800945	-1	15581109	15581110
11d	218328	218336	15550946	15800945	-1	15582610	15582618
11d	216949	216992	15550946	15800945	-1	15583954	15583997
11d	216241	216395	15550946	15800945	-1	15584551	15584705
11d	215813	215819	15550946	15800945	-1	15585127	15585133
11d	215529	215533	15550946	15800945	-1	15585413	15585417
11d	214299	214374	15550946	15800945	-1	15586572	15586647
11d	214225	214268	15550946	15800945	-1	15586678	15586721
11d	214225	214235	15550946	15800945	-1	15586711	15586721
11d	213512	214143	15550946	15800945	-1	15586803	15587434
11d	213788	213821	15550946	15800945	-1	15587125	15587158
11d	213568	213680	15550946	15800945	-1	15587266	15587378
11d	213390	213395	15550946	15800945	-1	15587551	15587556
11d	213047	213395	15550946	15800945	-1	15587551	15587899
11d	212289	212419	15550946	15800945	-1	15588527	15588657
11d	211883	211890	15550946	15800945	-1	15589056	15589063
11d	210748	211009	15550946	15800945	-1	15589937	15590198
11d	209880	209887	15550946	15800945	-1	15591059	15591066
11d	209098	209726	15550946	15800945	-1	15591220	15591848
11d	208446	208880	15550946	15800945	-1	15592066	15592500
11d	206017	206018	15550946	15800945	-1	15594928	15594929
11d	203470	204150	15550946	15800945	-1	15596796	15597476
11d	200553	200877	15550946	15800945	-1	15600069	15600393
11d	199912	199942	15550946	15800945	-1	15601004	15601034
11d	198893	199187	15550946	15800945	-1	15601759	15602053
11d	198204	198469	15550946	15800945	-1	15602477	15602742
11d	194651	194743	15550946	15800945	-1	15606203	15606295
11d	194693	194743	15550946	15800945	-1	15606203	15606253
11d	194705	194706	15550946	15800945	-1	15606240	15606241
11d	194651	194693	15550946	15800945	-1	15606253	15606295
11d	194041	194048	15550946	15800945	-1	15606898	15606905
11d	193082	193083	15550946	15800945	-1	15607863	15607864
11d	193017	193019	15550946	15800945	-1	15607927	15607929
11d	191060	191061	15550946	15800945	-1	15609885	15609886
11d	190346	190347	15550946	15800945	-1	15610599	15610600
11d	187341	189439	15550946	15800945	-1	15611507	15613605
11d	185827	186203	15550946	15800945	-1	15614743	15615119
11d	185495	185529	15550946	15800945	-1	15615417	15615451
11d	185267	185424	15550946	15800945	-1	15615522	15615679
11d	181906	181918	15550946	15800945	-1	15619028	15619040
11d	181906	181910	15550946	15800945	-1	15619036	15619040
11d	181291	181486	15550946	15800945	-1	15619460	15619655
11d	180409	180500	15550946	15800945	-1	15620446	15620537
11d	180359	180365	15550946	15800945	-1	15620581	15620587
11d	178426	179893	15550946	15800945	-1	15621053	15622520
11d	179648	179654	15550946	15800945	-1	15621292	15621298
11d	179054	179089	15550946	15800945	-1	15621857	15621892
11d	179004	179089	15550946	15800945	-1	15621857	15621942
11d	177623	177942	15550946	15800945	-1	15623004	15623323
11d	177359	177902	15550946	15800945	-1	15623044	15623587
11d	177359	177365	15550946	15800945	-1	15623581	15623587
11d	177275	177305	15550946	15800945	-1	15623641	15623671
11d	176863	177165	15550946	15800945	-1	15623781	15624083
11d	173543	173934	15550946	15800945	-1	15627012	15627403
11d	173543	173590	15550946	15800945	-1	15627356	15627403
11d	172907	172938	15550946	15800945	-1	15628008	15628039
11d	172702	172705	15550946	15800945	-1	15628241	15628244
11d	172064	172664	15550946	15800945	-1	15628282	15628882
11d	169225	170354	15550946	15800945	-1	15630592	15631721
11d	168901	168904	15550946	15800945	-1	15632042	15632045
11d	167330	167331	15550946	15800945	-1	15633615	15633616
11d	167263	167271	15550946	15800945	-1	15633675	15633683
11d	165850	166230	15550946	15800945	-1	15634716	15635096
11d	166087	166149	15550946	15800945	-1	15634797	15634859
11d	165268	165394	15550946	15800945	-1	15635552	15635678
11d	163195	163769	15550946	15800945	-1	15637177	15637751
11d	162947	163769	15550946	15800945	-1	15637177	15637999
11d	162027	162028	15550946	15800945	-1	15638918	15638919
11d	160214	160304	15550946	15800945	-1	15640642	15640732
11d	158925	159589	15550946	15800945	-1	15641357	15642021
11d	159318	159319	15550946	15800945	-1	15641627	15641628
11d	156412	157047	15550946	15800945	-1	15643899	15644534
11d	156797	156813	15550946	15800945	-1	15644133	15644149
11d	155783	155784	15550946	15800945	-1	15645162	15645163
11d	155474	155531	15550946	15800945	-1	15645415	15645472
11d	155252	155263	15550946	15800945	-1	15645683	15645694
11d	153937	154406	15550946	15800945	-1	15646540	15647009
11d	153556	153623	15550946	15800945	-1	15647323	15647390
11d	152771	153501	15550946	15800945	-1	15647445	15648175
11d	152891	152894	15550946	15800945	-1	15648052	15648055
11d	152651	152657	15550946	15800945	-1	15648289	15648295
11d	148506	148562	15550946	15800945	-1	15652384	15652440
11d	148544	148547	15550946	15800945	-1	15652399	15652402
11d	148284	148286	15550946	15800945	-1	15652660	15652662
11d	147411	147816	15550946	15800945	-1	15653130	15653535
11d	145345	145424	15550946	15800945	-1	15655522	15655601
11d	144560	144674	15550946	15800945	-1	15656272	15656386
11d	142086	142532	15550946	15800945	-1	15658414	15658860
11d	138958	139209	15550946	15800945	-1	15661737	15661988
11d	136885	136965	15550946	15800945	-1	15663981	15664061
11d	136328	136407	15550946	15800945	-1	15664539	15664618
11d	136138	136328	15550946	15800945	-1	15664618	15664808
11d	136106	136121	15550946	15800945	-1	15664825	15664840
11d	131937	133481	15550946	15800945	-1	15667465	15669009
11d	129352	129353	15550946	15800945	-1	15671593	15671594
11d	128926	129069	15550946	15800945	-1	15671877	15672020
11d	128441	129069	15550946	15800945	-1	15671877	15672505
11d	127795	127820	15550946	15800945	-1	15673126	15673151
11d	127795	127796	15550946	15800945	-1	15673150	15673151
11d	125976	126670	15550946	15800945	-1	15674276	15674970
11d	126365	126670	15550946	15800945	-1	15674276	15674581
11d	126331	126364	15550946	15800945	-1	15674582	15674615
11d	125976	126257	15550946	15800945	-1	15674689	15674970
11d	125854	125859	15550946	15800945	-1	15675087	15675092
11d	125030	125076	15550946	15800945	-1	15675870	15675916
11d	124302	124303	15550946	15800945	-1	15676643	15676644
11d	124187	124249	15550946	15800945	-1	15676697	15676759
11d	122408	122487	15550946	15800945	-1	15678459	15678538
11d	121622	121646	15550946	15800945	-1	15679300	15679324
11d	121025	121332	15550946	15800945	-1	15679614	15679921
11d	121302	121332	15550946	15800945	-1	15679614	15679644
11d	119584	120582	15550946	15800945	-1	15680364	15681362
11d	118974	119420	15550946	15800945	-1	15681526	15681972
11d	117442	117974	15550946	15800945	-1	15682972	15683504
11d	117442	117950	15550946	15800945	-1	15682996	15683504
11d	117442	117451	15550946	15800945	-1	15683495	15683504
11d	117439	117451	15550946	15800945	-1	15683495	15683507
11d	113205	114045	15550946	15800945	-1	15686901	15687741
11d	112639	113391	15550946	15800945	-1	15687555	15688307
11d	112820	112821	15550946	15800945	-1	15688125	15688126
11d	112519	112760	15550946	15800945	-1	15688186	15688427
11d	112349	112398	15550946	15800945	-1	15688548	15688597
11d	110857	111484	15550946	15800945	-1	15689462	15690089
11d	110389	110984	15550946	15800945	-1	15689962	15690557
11d	109138	109748	15550946	15800945	-1	15691198	15691808
11d	107788	108916	15550946	15800945	-1	15692030	15693158
11d	108065	108161	15550946	15800945	-1	15692785	15692881
11d	107739	107752	15550946	15800945	-1	15693194	15693207
11d	106389	106390	15550946	15800945	-1	15694556	15694557
11d	104077	104856	15550946	15800945	-1	15696090	15696869
11d	103515	104189	15550946	15800945	-1	15696757	15697431
11d	103993	104021	15550946	15800945	-1	15696925	15696953
11d	102644	102646	15550946	15800945	-1	15698300	15698302
11d	101398	101419	15550946	15800945	-1	15699527	15699548
11d	100291	100596	15550946	15800945	-1	15700350	15700655
11d	99589	100254	15550946	15800945	-1	15700692	15701357
11d	99602	99679	15550946	15800945	-1	15701267	15701344
11d	98489	98490	15550946	15800945	-1	15702456	15702457
11d	97973	98472	15550946	15800945	-1	15702474	15702973
11d	97704	97742	15550946	15800945	-1	15703204	15703242
11d	96681	96986	15550946	15800945	-1	15703960	15704265
11d	96541	96634	15550946	15800945	-1	15704312	15704405
11d	96100	96146	15550946	15800945	-1	15704800	15704846
11d	94042	94482	15550946	15800945	-1	15706464	15706904
11d	93249	93573	15550946	15800945	-1	15707373	15707697
11d	93552	93555	15550946	15800945	-1	15707391	15707394
11d	91757	92949	15550946	15800945	-1	15707997	15709189
11d	88978	88995	15550946	15800945	-1	15711951	15711968
11d	87594	88658	15550946	15800945	-1	15712288	15713352
11d	88184	88251	15550946	15800945	-1	15712695	15712762
11d	87949	88185	15550946	15800945	-1	15712761	15712997
11d	86469	86578	15550946	15800945	-1	15714368	15714477
11d	86567	86578	15550946	15800945	-1	15714368	15714379
11d	86469	86567	15550946	15800945	-1	15714379	15714477
11d	84946	85581	15550946	15800945	-1	15715365	15716000
11d	85333	85581	15550946	15800945	-1	15715365	15715613
11d	85203	85265	15550946	15800945	-1	15715681	15715743
11d	83781	84311	15550946	15800945	-1	15716635	15717165
11d	84079	84311	15550946	15800945	-1	15716635	15716867
11d	83954	83958	15550946	15800945	-1	15716988	15716992
11d	81372	81382	15550946	15800945	-1	15719564	15719574
11d	79760	81382	15550946	15800945	-1	15719564	15721186
11d	77977	77996	15550946	15800945	-1	15722950	15722969
11d	74737	77580	15550946	15800945	-1	15723366	15726209
11d	74678	77149	15550946	15800945	-1	15723797	15726268
11d	72815	74189	15550946	15800945	-1	15726757	15728131
11d	73166	73839	15550946	15800945	-1	15727107	15727780
11d	73166	73343	15550946	15800945	-1	15727603	15727780
11d	73166	73219	15550946	15800945	-1	15727727	15727780
11d	69028	69410	15550946	15800945	-1	15731536	15731918
11d	67471	67520	15550946	15800945	-1	15733426	15733475
11d	64304	66655	15550946	15800945	-1	15734291	15736642
11d	66495	66529	15550946	15800945	-1	15734417	15734451
11d	65527	66031	15550946	15800945	-1	15734915	15735419
11d	64304	64877	15550946	15800945	-1	15736069	15736642
11d	62760	63387	15550946	15800945	-1	15737559	15738186
11d	63028	63387	15550946	15800945	-1	15737559	15737918
11d	59083	59205	15550946	15800945	-1	15741741	15741863
11d	57279	59205	15550946	15800945	-1	15741741	15743667
11d	59141	59205	15550946	15800945	-1	15741741	15741805
11d	57279	58299	15550946	15800945	-1	15742647	15743667
11d	57584	58095	15550946	15800945	-1	15742851	15743362
11d	57357	57654	15550946	15800945	-1	15743292	15743589
11d	55157	55265	15550946	15800945	-1	15745681	15745789
11d	53596	54311	15550946	15800945	-1	15746635	15747350
11d	53772	54151	15550946	15800945	-1	15746795	15747174
11d	53596	54151	15550946	15800945	-1	15746795	15747350
11d	52095	53178	15550946	15800945	-1	15747768	15748851
11d	52095	52111	15550946	15800945	-1	15748835	15748851
11d	49010	49751	15550946	15800945	-1	15751195	15751936
11d	45684	49211	15550946	15800945	-1	15751735	15755262
11d	46082	46575	15550946	15800945	-1	15754371	15754864
11d	45156	45174	15550946	15800945	-1	15755772	15755790
11d	38368	38698	15550946	15800945	-1	15762248	15762578
11d	37398	38621	15550946	15800945	-1	15762325	15763548
11d	35285	35899	15550946	15800945	-1	15765047	15765661
11d	31497	31631	15550946	15800945	-1	15769315	15769449
11d	30715	31174	15550946	15800945	-1	15769772	15770231
11d	30136	31159	15550946	15800945	-1	15769787	15770810
11d	30715	30717	15550946	15800945	-1	15770229	15770231
11d	24949	25260	15550946	15800945	-1	15775686	15775997
11d	25142	25171	15550946	15800945	-1	15775775	15775804
11d	24466	24467	15550946	15800945	-1	15776479	15776480
11d	20493	20580	15550946	15800945	-1	15780366	15780453
11d	20134	20250	15550946	15800945	-1	15780696	15780812
11d	19241	19242	15550946	15800945	-1	15781704	15781705
11d	18410	18660	15550946	15800945	-1	15782286	15782536
11d	17673	17694	15550946	15800945	-1	15783252	15783273
11d	16286	16288	15550946	15800945	-1	15784658	15784660
11d	15363	15364	15550946	15800945	-1	15785582	15785583
11d	15332	15364	15550946	15800945	-1	15785582	15785614
11d	15042	15364	15550946	15800945	-1	15785582	15785904
11d	15150	15152	15550946	15800945	-1	15785794	15785796
11d	15042	15089	15550946	15800945	-1	15785857	15785904
11d	14999	15082	15550946	15800945	-1	15785864	15785947
11d	14791	14792	15550946	15800945	-1	15786154	15786155
11d	13811	13839	15550946	15800945	-1	15787107	15787135
11d	13811	13824	15550946	15800945	-1	15787122	15787135
11d	13268	13309	15550946	15800945	-1	15787637	15787678
11d	11116	12914	15550946	15800945	-1	15788032	15789830
11d	11377	11380	15550946	15800945	-1	15789566	15789569
11d	6479	9802	15550946	15800945	-1	15791144	15794467
11d	3863	8806	15550946	15800945	-1	15792140	15797083
11d	6455	6692	15550946	15800945	-1	15794254	15794491
11d	5564	5654	15550946	15800945	-1	15795292	15795382
11d	3418	4874	15550946	15800945	-1	15796072	15797528
11d	3863	4202	15550946	15800945	-1	15796744	15797083
11d	3863	4074	15550946	15800945	-1	15796872	15797083
11d	1469	1523	15550946	15800945	-1	15799423	15799477
11d	1489	1523	15550946	15800945	-1	15799423	15799457
11d	725	726	15550946	15800945	-1	15800220	15800221
11d	44	234	15550946	15800945	-1	15800712	15800902
11c	249874	249993	15800946	16050945	-1	15800953	15801072
11c	248219	248268	15800946	16050945	-1	15802678	15802727
11c	246357	247042	15800946	16050945	-1	15803904	15804589
11c	245108	245448	15800946	16050945	-1	15805498	15805838
11c	238459	241641	15800946	16050945	-1	15809305	15812487
11c	236431	241236	15800946	16050945	-1	15809710	15814515
11c	240794	241236	15800946	16050945	-1	15809710	15810152
11c	239224	241236	15800946	16050945	-1	15809710	15811722
11c	239129	241236	15800946	16050945	-1	15809710	15811817
11c	240248	240404	15800946	16050945	-1	15810542	15810698
11c	239129	239538	15800946	16050945	-1	15811408	15811817
11c	239234	239516	15800946	16050945	-1	15811430	15811712
11c	235013	238459	15800946	16050945	-1	15812487	15815933
11c	234998	238061	15800946	16050945	-1	15812885	15815948
11c	237648	237970	15800946	16050945	-1	15812976	15813298
11c	237057	237970	15800946	16050945	-1	15812976	15813889
11c	237900	237902	15800946	16050945	-1	15813044	15813046
11c	237727	237758	15800946	16050945	-1	15813188	15813219
11c	237561	237727	15800946	16050945	-1	15813219	15813385
11c	236257	237681	15800946	16050945	-1	15813265	15814689
11c	237057	237648	15800946	16050945	-1	15813298	15813889
11c	236431	237074	15800946	16050945	-1	15813872	15814515
11c	234998	235718	15800946	16050945	-1	15815228	15815948
11c	235013	235082	15800946	16050945	-1	15815864	15815933
11c	227304	230702	15800946	16050945	-1	15820244	15823642
