SubRegion	GC_Beg	GC_End	CH_Beg	CH_End	CH_Ori	ABeg	AEnd
04e	235928	236019	14598375	14875597	1	14834302	14834393
04e	236222	236329	14598375	14875597	1	14834596	14834703
04e	236614	236639	14598375	14875597	1	14834988	14835013
04e	236938	237236	14598375	14875597	1	14835312	14835610
04e	237205	238908	14598375	14875597	1	14835579	14837282
04e	237295	237309	14598375	14875597	1	14835669	14835683
04e	237295	237504	14598375	14875597	1	14835669	14835878
04e	237295	237434	14598375	14875597	1	14835669	14835808
04e	237664	237715	14598375	14875597	1	14836038	14836089
04e	237664	238014	14598375	14875597	1	14836038	14836388
04e	237715	237847	14598375	14875597	1	14836089	14836221
04e	238014	238052	14598375	14875597	1	14836388	14836426
04e	238088	238379	14598375	14875597	1	14836462	14836753
04e	238088	238261	14598375	14875597	1	14836462	14836635
04e	238223	238378	14598375	14875597	1	14836597	14836752
04e	238333	238379	14598375	14875597	1	14836707	14836753
04e	238578	238809	14598375	14875597	1	14836952	14837183
04e	238820	239095	14598375	14875597	1	14837194	14837469
04e	238895	238908	14598375	14875597	1	14837269	14837282
04e	239026	239971	14598375	14875597	1	14837400	14838345
04e	239123	239855	14598375	14875597	1	14837497	14838229
04e	239359	239404	14598375	14875597	1	14837733	14837778
04e	239422	239551	14598375	14875597	1	14837796	14837925
04e	239819	240648	14598375	14875597	1	14838193	14839022
04e	239954	239971	14598375	14875597	1	14838328	14838345
04e	240592	240929	14598375	14875597	1	14838966	14839303
04e	240592	240648	14598375	14875597	1	14838966	14839022
04e	240648	240697	14598375	14875597	1	14839022	14839071
04e	240697	240929	14598375	14875597	1	14839071	14839303
04e	241255	241899	14598375	14875597	1	14839629	14840273
04e	241284	241295	14598375	14875597	1	14839658	14839669
04e	241284	241582	14598375	14875597	1	14839658	14839956
04e	241343	241517	14598375	14875597	1	14839717	14839891
04e	241581	242084	14598375	14875597	1	14839955	14840458
04e	241773	241958	14598375	14875597	1	14840147	14840332
04e	241773	241816	14598375	14875597	1	14840147	14840190
04e	241958	242987	14598375	14875597	1	14840332	14841361
04e	241958	242084	14598375	14875597	1	14840332	14840458
04e	242125	242675	14598375	14875597	1	14840499	14841049
04e	242139	242144	14598375	14875597	1	14840513	14840518
04e	242675	242987	14598375	14875597	1	14841049	14841361
04e	243389	243426	14598375	14875597	1	14841763	14841800
04e	243389	243438	14598375	14875597	1	14841763	14841812
04e	243438	243894	14598375	14875597	1	14841812	14842268
04e	243882	243894	14598375	14875597	1	14842256	14842268
04e	244250	244486	14598375	14875597	1	14842624	14842860
04e	244250	244293	14598375	14875597	1	14842624	14842667
04e	244250	244320	14598375	14875597	1	14842624	14842694
04e	244311	244486	14598375	14875597	1	14842685	14842860
04e	244486	244913	14598375	14875597	1	14842860	14843287
04e	245137	246089	14598375	14875597	1	14843511	14844463
04e	245137	245492	14598375	14875597	1	14843511	14843866
04e	245137	247911	14598375	14875597	1	14843511	14846285
04e	245137	245268	14598375	14875597	1	14843511	14843642
04e	245492	245519	14598375	14875597	1	14843866	14843893
04e	245667	245732	14598375	14875597	1	14844041	14844106
04e	246089	246405	14598375	14875597	1	14844463	14844779
04e	246200	247911	14598375	14875597	1	14844574	14846285
04e	246200	246659	14598375	14875597	1	14844574	14845033
04e	246405	246659	14598375	14875597	1	14844779	14845033
04e	246554	246659	14598375	14875597	1	14844928	14845033
04e	246795	246819	14598375	14875597	1	14845169	14845193
04e	246795	246913	14598375	14875597	1	14845169	14845287
04e	246893	246913	14598375	14875597	1	14845267	14845287
04e	246893	247032	14598375	14875597	1	14845267	14845406
04e	247153	247582	14598375	14875597	1	14845527	14845956
04e	247582	247645	14598375	14875597	1	14845956	14846019
04e	247609	248210	14598375	14875597	1	14845983	14846584
04e	248210	250277	14598375	14875597	1	14846584	14848651
04e	248354	252040	14598375	14875597	1	14846728	14850414
04e	248354	248543	14598375	14875597	1	14846728	14846917
04e	248543	248807	14598375	14875597	1	14846917	14847181
04e	248636	248807	14598375	14875597	1	14847010	14847181
04e	248730	248807	14598375	14875597	1	14847104	14847181
04e	249576	249601	14598375	14875597	1	14847950	14847975
04e	249682	249709	14598375	14875597	1	14848056	14848083
04e	249818	250015	14598375	14875597	1	14848192	14848389
04e	249920	249949	14598375	14875597	1	14848294	14848323
04e	250015	250067	14598375	14875597	1	14848389	14848441
04e	250015	250277	14598375	14875597	1	14848389	14848651
04e	250057	250067	14598375	14875597	1	14848431	14848441
04e	251561	252040	14598375	14875597	1	14849935	14850414
04e	251561	251747	14598375	14875597	1	14849935	14850121
04e	252039	252040	14598375	14875597	1	14850413	14850414
04e	252655	252663	14598375	14875597	1	14851029	14851037
04e	253013	253054	14598375	14875597	1	14851387	14851428
04e	253051	253054	14598375	14875597	1	14851425	14851428
04e	253051	253071	14598375	14875597	1	14851425	14851445
04e	253578	261336	14598375	14875597	1	14851952	14859710
04e	253578	253724	14598375	14875597	1	14851952	14852098
04e	253635	253658	14598375	14875597	1	14852009	14852032
04e	254310	254429	14598375	14875597	1	14852684	14852803
04e	254429	254600	14598375	14875597	1	14852803	14852974
04e	254969	255281	14598375	14875597	1	14853343	14853655
04e	255083	255085	14598375	14875597	1	14853457	14853459
04e	256691	256944	14598375	14875597	1	14855065	14855318
04e	256691	258283	14598375	14875597	1	14855065	14856657
04e	257241	257265	14598375	14875597	1	14855615	14855639
04e	257561	257623	14598375	14875597	1	14855935	14855997
04e	257816	259344	14598375	14875597	1	14856190	14857718
04e	257971	258023	14598375	14875597	1	14856345	14856397
04e	257979	258236	14598375	14875597	1	14856353	14856610
04e	258550	276830	14598375	14875597	1	14856924	14875204
04e	258550	258597	14598375	14875597	1	14856924	14856971
04e	259018	259038	14598375	14875597	1	14857392	14857412
04e	259232	259344	14598375	14875597	1	14857606	14857718
04e	260219	261081	14598375	14875597	1	14858593	14859455
04e	260563	260565	14598375	14875597	1	14858937	14858939
04e	260751	260856	14598375	14875597	1	14859125	14859230
04e	261081	261336	14598375	14875597	1	14859455	14859710
04e	261313	261761	14598375	14875597	1	14859687	14860135
04e	261680	261811	14598375	14875597	1	14860054	14860185
04e	261690	261811	14598375	14875597	1	14860064	14860185
04e	261694	267049	14598375	14875597	1	14860068	14865423
04e	261799	261804	14598375	14875597	1	14860173	14860178
04e	262580	262888	14598375	14875597	1	14860954	14861262
04e	263013	263277	14598375	14875597	1	14861387	14861651
04e	263013	263137	14598375	14875597	1	14861387	14861511
04e	263027	263068	14598375	14875597	1	14861401	14861442
04e	263195	264068	14598375	14875597	1	14861569	14862442
04e	263585	264198	14598375	14875597	1	14861959	14862572
04e	264003	264318	14598375	14875597	1	14862377	14862692
04e	264437	264528	14598375	14875597	1	14862811	14862902
04e	264596	264768	14598375	14875597	1	14862970	14863142
04e	264810	265061	14598375	14875597	1	14863184	14863435
04e	264810	264968	14598375	14875597	1	14863184	14863342
04e	264957	264989	14598375	14875597	1	14863331	14863363
04e	264979	264989	14598375	14875597	1	14863353	14863363
04e	265061	265089	14598375	14875597	1	14863435	14863463
04e	265089	265120	14598375	14875597	1	14863463	14863494
04e	265182	265228	14598375	14875597	1	14863556	14863602
04e	265228	266113	14598375	14875597	1	14863602	14864487
04e	265368	265479	14598375	14875597	1	14863742	14863853
04e	265458	265691	14598375	14875597	1	14863832	14864065
04e	265691	266130	14598375	14875597	1	14864065	14864504
04e	266590	267049	14598375	14875597	1	14864964	14865423
04e	267876	269700	14598375	14875597	1	14866250	14868074
04e	267876	268558	14598375	14875597	1	14866250	14866932
04e	267979	268042	14598375	14875597	1	14866353	14866416
04e	268558	268650	14598375	14875597	1	14866932	14867024
04e	268636	270112	14598375	14875597	1	14867010	14868486
04e	268636	270099	14598375	14875597	1	14867010	14868473
04e	269628	270099	14598375	14875597	1	14868002	14868473
04e	269920	273617	14598375	14875597	1	14868294	14871991
04e	270112	270265	14598375	14875597	1	14868486	14868639
04e	270387	270462	14598375	14875597	1	14868761	14868836
04e	270462	270694	14598375	14875597	1	14868836	14869068
04e	270628	270870	14598375	14875597	1	14869002	14869244
04e	270869	270870	14598375	14875597	1	14869243	14869244
04e	271543	271546	14598375	14875597	1	14869917	14869920
04e	271543	271686	14598375	14875597	1	14869917	14870060
04e	271622	271697	14598375	14875597	1	14869996	14870071
04e	271686	272022	14598375	14875597	1	14870060	14870396
04e	271738	271808	14598375	14875597	1	14870112	14870182
04e	271738	272022	14598375	14875597	1	14870112	14870396
04e	271980	272061	14598375	14875597	1	14870354	14870435
04e	272303	272309	14598375	14875597	1	14870677	14870683
04e	272303	272310	14598375	14875597	1	14870677	14870684
04e	272507	272781	14598375	14875597	1	14870881	14871155
04e	272507	272629	14598375	14875597	1	14870881	14871003
04e	273552	273676	14598375	14875597	1	14871926	14872050
04e	273672	274257	14598375	14875597	1	14872046	14872631
04e	273905	274517	14598375	14875597	1	14872279	14872891
04e	274207	274331	14598375	14875597	1	14872581	14872705
04e	274329	275136	14598375	14875597	1	14872703	14873510
04e	274329	274331	14598375	14875597	1	14872703	14872705
04e	274399	274517	14598375	14875597	1	14872773	14872891
04e	274408	274434	14598375	14875597	1	14872782	14872808
04e	274649	274767	14598375	14875597	1	14873023	14873141
04e	275733	275933	14598375	14875597	1	14874107	14874307
04e	276267	276807	14598375	14875597	1	14874641	14875181
04e	276267	276275	14598375	14875597	1	14874641	14874649
04e	276621	276654	14598375	14875597	1	14874995	14875028
05a	586	1437	14875598	15098374	1	14876183	14877034
05a	1435	3152	14875598	15098374	1	14877032	14878749
05a	1602	1643	14875598	15098374	1	14877199	14877240
05a	2377	55914	14875598	15098374	1	14877974	14931511
05a	2902	3152	14875598	15098374	1	14878499	14878749
05a	3040	3152	14875598	15098374	1	14878637	14878749
05a	3781	4821	14875598	15098374	1	14879378	14880418
05a	3993	4828	14875598	15098374	1	14879590	14880425
05a	4626	4707	14875598	15098374	1	14880223	14880304
05a	4707	4821	14875598	15098374	1	14880304	14880418
05a	4848	5623	14875598	15098374	1	14880445	14881220
05a	4978	5038	14875598	15098374	1	14880575	14880635
05a	5501	5623	14875598	15098374	1	14881098	14881220
05a	6108	26448	14875598	15098374	1	14881705	14902045
05a	7244	7308	14875598	15098374	1	14882841	14882905
05a	8020	8072	14875598	15098374	1	14883617	14883669
05a	8144	8371	14875598	15098374	1	14883741	14883968
05a	9015	9083	14875598	15098374	1	14884612	14884680
05a	9043	9290	14875598	15098374	1	14884640	14884887
05a	9814	9972	14875598	15098374	1	14885411	14885569
05a	10006	10091	14875598	15098374	1	14885603	14885688
05a	10254	10727	14875598	15098374	1	14885851	14886324
05a	10389	10454	14875598	15098374	1	14885986	14886051
05a	10623	10653	14875598	15098374	1	14886220	14886250
05a	10773	10875	14875598	15098374	1	14886370	14886472
05a	10875	11306	14875598	15098374	1	14886472	14886903
05a	10929	11082	14875598	15098374	1	14886526	14886679
05a	11306	11340	14875598	15098374	1	14886903	14886937
05a	13238	13355	14875598	15098374	1	14888835	14888952
05a	13690	13822	14875598	15098374	1	14889287	14889419
05a	13690	14109	14875598	15098374	1	14889287	14889706
05a	14085	14109	14875598	15098374	1	14889682	14889706
05a	14487	14793	14875598	15098374	1	14890084	14890390
05a	15122	15360	14875598	15098374	1	14890719	14890957
05a	15564	15774	14875598	15098374	1	14891161	14891371
05a	15707	16709	14875598	15098374	1	14891304	14892306
05a	16229	16520	14875598	15098374	1	14891826	14892117
05a	16982	17598	14875598	15098374	1	14892579	14893195
05a	17562	17598	14875598	15098374	1	14893159	14893195
05a	17901	18024	14875598	15098374	1	14893498	14893621
05a	17925	18024	14875598	15098374	1	14893522	14893621
05a	18273	18843	14875598	15098374	1	14893870	14894440
05a	18273	21410	14875598	15098374	1	14893870	14897007
05a	18567	18843	14875598	15098374	1	14894164	14894440
05a	19632	19710	14875598	15098374	1	14895229	14895307
05a	20256	20331	14875598	15098374	1	14895853	14895928
05a	20487	20565	14875598	15098374	1	14896084	14896162
05a	20766	20907	14875598	15098374	1	14896363	14896504
05a	21003	21410	14875598	15098374	1	14896600	14897007
05a	21396	21410	14875598	15098374	1	14896993	14897007
05a	21581	22208	14875598	15098374	1	14897178	14897805
05a	21714	22582	14875598	15098374	1	14897311	14898179
05a	21831	22075	14875598	15098374	1	14897428	14897672
05a	22289	23933	14875598	15098374	1	14897886	14899530
05a	22535	22625	14875598	15098374	1	14898132	14898222
05a	22754	22755	14875598	15098374	1	14898351	14898352
05a	22984	23018	14875598	15098374	1	14898581	14898615
05a	24293	24407	14875598	15098374	1	14899890	14900004
05a	24608	25841	14875598	15098374	1	14900205	14901438
05a	24746	24776	14875598	15098374	1	14900343	14900373
05a	24875	24959	14875598	15098374	1	14900472	14900556
05a	25052	25058	14875598	15098374	1	14900649	14900655
05a	25052	25094	14875598	15098374	1	14900649	14900691
05a	25541	25676	14875598	15098374	1	14901138	14901273
05a	25613	25676	14875598	15098374	1	14901210	14901273
05a	25841	26063	14875598	15098374	1	14901438	14901660
05a	26012	26114	14875598	15098374	1	14901609	14901711
05a	26230	26597	14875598	15098374	1	14901827	14902194
05a	26230	26273	14875598	15098374	1	14901827	14901870
05a	26230	26792	14875598	15098374	1	14901827	14902389
05a	26348	26448	14875598	15098374	1	14901945	14902045
05a	26511	35880	14875598	15098374	1	14902108	14911477
05a	26792	26933	14875598	15098374	1	14902389	14902530
05a	27251	27937	14875598	15098374	1	14902848	14903534
05a	27251	27494	14875598	15098374	1	14902848	14903091
05a	27251	28330	14875598	15098374	1	14902848	14903927
05a	27602	28078	14875598	15098374	1	14903199	14903675
05a	28019	28078	14875598	15098374	1	14903616	14903675
05a	28271	28330	14875598	15098374	1	14903868	14903927
05a	28271	28293	14875598	15098374	1	14903868	14903890
05a	28385	28538	14875598	15098374	1	14903982	14904135
05a	28493	28496	14875598	15098374	1	14904090	14904093
05a	28529	28538	14875598	15098374	1	14904126	14904135
05a	28790	28847	14875598	15098374	1	14904387	14904444
05a	28804	28847	14875598	15098374	1	14904401	14904444
05a	28937	29109	14875598	15098374	1	14904534	14904706
05a	29145	29360	14875598	15098374	1	14904742	14904957
05a	29648	29653	14875598	15098374	1	14905245	14905250
05a	29648	30098	14875598	15098374	1	14905245	14905695
05a	29735	29947	14875598	15098374	1	14905332	14905544
05a	30221	30449	14875598	15098374	1	14905818	14906046
05a	30614	30698	14875598	15098374	1	14906211	14906295
05a	30698	30950	14875598	15098374	1	14906295	14906547
05a	30698	32102	14875598	15098374	1	14906295	14907699
05a	31250	31499	14875598	15098374	1	14906847	14907096
05a	31800	31913	14875598	15098374	1	14907397	14907510
05a	32102	32360	14875598	15098374	1	14907699	14907957
05a	32576	32630	14875598	15098374	1	14908173	14908227
05a	32696	32909	14875598	15098374	1	14908293	14908506
05a	33283	34274	14875598	15098374	1	14908880	14909871
05a	33290	33767	14875598	15098374	1	14908887	14909364
05a	33389	33997	14875598	15098374	1	14908986	14909594
05a	33905	34245	14875598	15098374	1	14909502	14909842
05a	34664	34993	14875598	15098374	1	14910261	14910590
05a	34864	34877	14875598	15098374	1	14910461	14910474
05a	34916	34993	14875598	15098374	1	14910513	14910590
05a	35050	35057	14875598	15098374	1	14910647	14910654
05a	35446	36153	14875598	15098374	1	14911043	14911750
05a	36540	37119	14875598	15098374	1	14912137	14912716
