SubRegion	GC_Beg	GC_End	ST_Beg	ST_End	ST_Ori	ABeg	AEnd
11c	227982	235718	16250001	16500000	1	16477982	16485718
11c	231575	239201	16250001	16500000	1	16481575	16489201
11c	231896	232163	16250001	16500000	1	16481896	16482163
11c	234367	235718	16250001	16500000	1	16484367	16485718
11c	236997	237902	16250001	16500000	1	16486997	16487902
11c	236997	238242	16250001	16500000	1	16486997	16488242
11c	238420	238428	16250001	16500000	1	16488420	16488428
11c	241906	245805	16250001	16500000	1	16491906	16495805
11c	241906	242015	16250001	16500000	1	16491906	16492015
11c	243091	244140	16250001	16500000	1	16493091	16494140
11c	243091	243154	16250001	16500000	1	16493091	16493154
11c	245526	245805	16250001	16500000	1	16495526	16495805
11c	246286	246694	16250001	16500000	1	16496286	16496694
11c	246521	246694	16250001	16500000	1	16496521	16496694
11c	246616	246694	16250001	16500000	1	16496616	16496694
11c	247889	248252	16250001	16500000	1	16497889	16498252
11d	411	493	16500001	16750000	1	16500411	16500493
11d	2356	3538	16500001	16750000	1	16502356	16503538
11d	2356	2360	16500001	16750000	1	16502356	16502360
11d	3538	3933	16500001	16750000	1	16503538	16503933
11d	4917	4923	16500001	16750000	1	16504917	16504923
11d	6739	6774	16500001	16750000	1	16506739	16506774
11d	6747	6834	16500001	16750000	1	16506747	16506834
11d	8669	8888	16500001	16750000	1	16508669	16508888
11d	8669	8873	16500001	16750000	1	16508669	16508873
11d	8832	8888	16500001	16750000	1	16508832	16508888
11d	8873	8888	16500001	16750000	1	16508873	16508888
11d	11298	11338	16500001	16750000	1	16511298	16511338
11d	13652	13753	16500001	16750000	1	16513652	16513753
11d	13906	13909	16500001	16750000	1	16513906	16513909
11d	14467	14487	16500001	16750000	1	16514467	16514487
11d	14467	15240	16500001	16750000	1	16514467	16515240
11d	15007	17004	16500001	16750000	1	16515007	16517004
11d	15315	31683	16500001	16750000	1	16515315	16531683
11d	15315	33094	16500001	16750000	1	16515315	16533094
11d	15363	15364	16500001	16750000	1	16515363	16515364
11d	19276	19284	16500001	16750000	1	16519276	16519284
11d	20246	20311	16500001	16750000	1	16520246	16520311
11d	20437	20514	16500001	16750000	1	16520437	16520514
11d	25192	25213	16500001	16750000	1	16525192	16525213
11d	25376	26043	16500001	16750000	1	16525376	16526043
11d	28689	29201	16500001	16750000	1	16528689	16529201
11d	28938	29201	16500001	16750000	1	16528938	16529201
11d	29195	29201	16500001	16750000	1	16529195	16529201
11d	29197	29201	16500001	16750000	1	16529197	16529201
11d	31427	31519	16500001	16750000	1	16531427	16531519
11d	32558	32576	16500001	16750000	1	16532558	16532576
11d	33596	33600	16500001	16750000	1	16533596	16533600
11d	34551	34599	16500001	16750000	1	16534551	16534599
11d	34599	34626	16500001	16750000	1	16534599	16534626
11d	40431	41377	16500001	16750000	1	16540431	16541377
11d	43107	43147	16500001	16750000	1	16543107	16543147
11d	43107	45156	16500001	16750000	1	16543107	16545156
11d	43800	43807	16500001	16750000	1	16543800	16543807
11d	44406	45156	16500001	16750000	1	16544406	16545156
11d	45156	46161	16500001	16750000	1	16545156	16546161
11d	45777	46161	16500001	16750000	1	16545777	16546161
11d	48133	59083	16500001	16750000	1	16548133	16559083
11d	50516	52045	16500001	16750000	1	16550516	16552045
11d	50555	52045	16500001	16750000	1	16550555	16552045
11d	51840	51856	16500001	16750000	1	16551840	16551856
11d	51840	62102	16500001	16750000	1	16551840	16562102
11d	52403	59083	16500001	16750000	1	16552403	16559083
11d	52868	52907	16500001	16750000	1	16552868	16552907
11d	53475	54256	16500001	16750000	1	16553475	16554256
11d	53596	54404	16500001	16750000	1	16553596	16554404
11d	53757	55157	16500001	16750000	1	16553757	16555157
11d	54066	67135	16500001	16750000	1	16554066	16567135
11d	54383	69771	16500001	16750000	1	16554383	16569771
11d	54402	57357	16500001	16750000	1	16554402	16557357
11d	59289	86727	16500001	16750000	1	16559289	16586727
11d	61822	62760	16500001	16750000	1	16561822	16562760
11d	62928	68066	16500001	16750000	1	16562928	16568066
11d	62928	62943	16500001	16750000	1	16562928	16562943
11d	63973	64011	16500001	16750000	1	16563973	16564011
11d	65872	65944	16500001	16750000	1	16565872	16565944
11d	66655	68066	16500001	16750000	1	16566655	16568066
11d	66769	68210	16500001	16750000	1	16566769	16568210
11d	67471	70711	16500001	16750000	1	16567471	16570711
11d	68066	75211	16500001	16750000	1	16568066	16575211
11d	68129	69067	16500001	16750000	1	16568129	16569067
11d	69493	70711	16500001	16750000	1	16569493	16570711
11d	70333	70350	16500001	16750000	1	16570333	16570350
11d	71627	71630	16500001	16750000	1	16571627	16571630
11d	73798	73799	16500001	16750000	1	16573798	16573799
11d	73798	73952	16500001	16750000	1	16573798	16573952
11d	74629	74737	16500001	16750000	1	16574629	16574737
11d	74629	74654	16500001	16750000	1	16574629	16574654
11d	77499	77864	16500001	16750000	1	16577499	16577864
11d	78861	79004	16500001	16750000	1	16578861	16579004
11d	80225	97845	16500001	16750000	1	16580225	16597845
11d	81372	84311	16500001	16750000	1	16581372	16584311
11d	82647	83781	16500001	16750000	1	16582647	16583781
11d	82786	84079	16500001	16750000	1	16582786	16584079
11d	84079	84312	16500001	16750000	1	16584079	16584312
11d	84311	84312	16500001	16750000	1	16584311	16584312
11d	84684	92347	16500001	16750000	1	16584684	16592347
11d	85387	85414	16500001	16750000	1	16585387	16585414
11d	85387	85468	16500001	16750000	1	16585387	16585468
11d	86520	86578	16500001	16750000	1	16586520	16586578
11d	86520	92347	16500001	16750000	1	16586520	16592347
11d	86567	86578	16500001	16750000	1	16586567	16586578
11d	87858	87880	16500001	16750000	1	16587858	16587880
11d	88287	89283	16500001	16750000	1	16588287	16589283
11d	88287	93573	16500001	16750000	1	16588287	16593573
11d	89092	89283	16500001	16750000	1	16589092	16589283
11d	89340	108071	16500001	16750000	1	16589340	16608071
11d	89340	108562	16500001	16750000	1	16589340	16608562
11d	92690	93573	16500001	16750000	1	16592690	16593573
11d	94662	94686	16500001	16750000	1	16594662	16594686
11d	94662	95611	16500001	16750000	1	16594662	16595611
11d	95327	99454	16500001	16750000	1	16595327	16599454
11d	95463	95560	16500001	16750000	1	16595463	16595560
11d	96966	96970	16500001	16750000	1	16596966	16596970
11d	97450	97845	16500001	16750000	1	16597450	16597845
11d	99437	99454	16500001	16750000	1	16599437	16599454
11d	100292	100300	16500001	16750000	1	16600292	16600300
11d	101632	110345	16500001	16750000	1	16601632	16610345
11d	102178	105075	16500001	16750000	1	16602178	16605075
11d	102178	102646	16500001	16750000	1	16602178	16602646
11d	102644	102646	16500001	16750000	1	16602644	16602646
11d	102888	102908	16500001	16750000	1	16602888	16602908
11d	103103	103359	16500001	16750000	1	16603103	16603359
11d	103123	103359	16500001	16750000	1	16603123	16603359
11d	103982	104021	16500001	16750000	1	16603982	16604021
11d	105825	106057	16500001	16750000	1	16605825	16606057
11d	108065	108121	16500001	16750000	1	16608065	16608121
11d	108071	108121	16500001	16750000	1	16608071	16608121
11d	108071	108127	16500001	16750000	1	16608071	16608127
11d	108580	108784	16500001	16750000	1	16608580	16608784
11d	108648	108784	16500001	16750000	1	16608648	16608784
11d	110413	111288	16500001	16750000	1	16610413	16611288
11d	110413	110486	16500001	16750000	1	16610413	16610486
11d	110413	111415	16500001	16750000	1	16610413	16611415
11d	111313	111336	16500001	16750000	1	16611313	16611336
11d	112759	113093	16500001	16750000	1	16612759	16613093
11d	112759	112761	16500001	16750000	1	16612759	16612761
11d	115328	115330	16500001	16750000	1	16615328	16615330
11d	115336	115341	16500001	16750000	1	16615336	16615341
11d	117642	117661	16500001	16750000	1	16617642	16617661
11d	121028	125828	16500001	16750000	1	16621028	16625828
11d	123218	123700	16500001	16750000	1	16623218	16623700
11d	123456	146681	16500001	16750000	1	16623456	16646681
11d	124022	127848	16500001	16750000	1	16624022	16627848
11d	131089	140136	16500001	16750000	1	16631089	16640136
11d	136231	136245	16500001	16750000	1	16636231	16636245
11d	145248	145262	16500001	16750000	1	16645248	16645262
11d	147031	147034	16500001	16750000	1	16647031	16647034
11d	147031	147032	16500001	16750000	1	16647031	16647032
11d	147112	147168	16500001	16750000	1	16647112	16647168
11d	147414	153326	16500001	16750000	1	16647414	16653326
11d	147627	147642	16500001	16750000	1	16647627	16647642
11d	148354	162986	16500001	16750000	1	16648354	16662986
11d	149517	149589	16500001	16750000	1	16649517	16649589
11d	149517	149545	16500001	16750000	1	16649517	16649545
11d	149517	149611	16500001	16750000	1	16649517	16649611
11d	153326	153373	16500001	16750000	1	16653326	16653373
11d	155407	162986	16500001	16750000	1	16655407	16662986
11d	156797	158659	16500001	16750000	1	16656797	16658659
11d	157165	157663	16500001	16750000	1	16657165	16657663
11d	158240	158659	16500001	16750000	1	16658240	16658659
11d	160390	160399	16500001	16750000	1	16660390	16660399
11d	160777	161039	16500001	16750000	1	16660777	16661039
11d	163763	163780	16500001	16750000	1	16663763	16663780
11d	164152	164720	16500001	16750000	1	16664152	16664720
11d	166396	167137	16500001	16750000	1	16666396	16667137
11d	171755	174546	16500001	16750000	1	16671755	16674546
11d	173393	173395	16500001	16750000	1	16673393	16673395
11d	176685	177399	16500001	16750000	1	16676685	16677399
11d	177661	177666	16500001	16750000	1	16677661	16677666
11d	180326	180328	16500001	16750000	1	16680326	16680328
11d	187261	200754	16500001	16750000	1	16687261	16700754
11d	190896	191957	16500001	16750000	1	16690896	16691957
11d	191050	191061	16500001	16750000	1	16691050	16691061
11d	191957	193583	16500001	16750000	1	16691957	16693583
11d	192508	192513	16500001	16750000	1	16692508	16692513
11d	192549	192554	16500001	16750000	1	16692549	16692554
11d	193580	193583	16500001	16750000	1	16693580	16693583
11d	194754	194758	16500001	16750000	1	16694754	16694758
11d	197378	209189	16500001	16750000	1	16697378	16709189
11d	201662	201667	16500001	16750000	1	16701662	16701667
11d	202218	202223	16500001	16750000	1	16702218	16702223
11d	204831	212637	16500001	16750000	1	16704831	16712637
11d	205527	207244	16500001	16750000	1	16705527	16707244
11d	206271	207244	16500001	16750000	1	16706271	16707244
11d	206674	206675	16500001	16750000	1	16706674	16706675
11d	210144	210151	16500001	16750000	1	16710144	16710151
11d	210612	212978	16500001	16750000	1	16710612	16712978
11d	210612	213854	16500001	16750000	1	16710612	16713854
11d	210653	210666	16500001	16750000	1	16710653	16710666
11d	212502	216584	16500001	16750000	1	16712502	16716584
11d	213854	213883	16500001	16750000	1	16713854	16713883
11d	213883	213889	16500001	16750000	1	16713883	16713889
11d	214901	214905	16500001	16750000	1	16714901	16714905
11d	216820	216821	16500001	16750000	1	16716820	16716821
11d	217846	217912	16500001	16750000	1	16717846	16717912
11d	217880	217912	16500001	16750000	1	16717880	16717912
11d	218155	218170	16500001	16750000	1	16718155	16718170
11d	219429	219430	16500001	16750000	1	16719429	16719430
11d	221247	221251	16500001	16750000	1	16721247	16721251
11d	221323	221327	16500001	16750000	1	16721323	16721327
11d	223780	223783	16500001	16750000	1	16723780	16723783
11d	226103	226116	16500001	16750000	1	16726103	16726116
11d	227213	227857	16500001	16750000	1	16727213	16727857
11d	227820	227824	16500001	16750000	1	16727820	16727824
11d	227820	227838	16500001	16750000	1	16727820	16727838
11d	229599	232258	16500001	16750000	1	16729599	16732258
11d	230847	230859	16500001	16750000	1	16730847	16730859
11d	230919	230921	16500001	16750000	1	16730919	16730921
11d	231854	231857	16500001	16750000	1	16731854	16731857
11d	232258	233229	16500001	16750000	1	16732258	16733229
11d	235639	235999	16500001	16750000	1	16735639	16735999
11d	235669	236259	16500001	16750000	1	16735669	16736259
11d	235848	238711	16500001	16750000	1	16735848	16738711
11d	235942	235999	16500001	16750000	1	16735942	16735999
11d	236367	238711	16500001	16750000	1	16736367	16738711
11d	236367	236466	16500001	16750000	1	16736367	16736466
11d	236367	236368	16500001	16750000	1	16736367	16736368
11d	238456	238459	16500001	16750000	1	16738456	16738459
11d	238711	239069	16500001	16750000	1	16738711	16739069
11d	240855	246280	16500001	16750000	1	16740855	16746280
11d	243361	244540	16500001	16750000	1	16743361	16744540
11d	244698	244702	16500001	16750000	1	16744698	16744702
11d	244757	246333	16500001	16750000	1	16744757	16746333
11d	246278	246280	16500001	16750000	1	16746278	16746280
11e	8242	8246	16750001	17151447	1	16758242	16758246
11e	12436	12437	16750001	17151447	1	16762436	16762437
11e	14063	18578	16750001	17151447	1	16764063	16768578
11e	14063	14065	16750001	17151447	1	16764063	16764065
11e	15766	15776	16750001	17151447	1	16765766	16765776
11e	25342	26973	16750001	17151447	1	16775342	16776973
11e	26942	34708	16750001	17151447	1	16776942	16784708
11e	27580	27979	16750001	17151447	1	16777580	16777979
11e	33520	34708	16750001	17151447	1	16783520	16784708
11e	34126	34583	16750001	17151447	1	16784126	16784583
11e	35408	36730	16750001	17151447	1	16785408	16786730
11e	36735	36736	16750001	17151447	1	16786735	16786736
11e	63202	63464	16750001	17151447	1	16813202	16813464
11e	63244	64018	16750001	17151447	1	16813244	16814018
11e	63448	89217	16750001	17151447	1	16813448	16839217
11e	63464	67162	16750001	17151447	1	16813464	16817162
11e	66703	67036	16750001	17151447	1	16816703	16817036
11e	67022	67094	16750001	17151447	1	16817022	16817094
11e	67022	67036	16750001	17151447	1	16817022	16817036
11e	67094	67162	16750001	17151447	1	16817094	16817162
11e	67110	67162	16750001	17151447	1	16817110	16817162
11e	72684	72687	16750001	17151447	1	16822684	16822687
11e	73892	93453	16750001	17151447	1	16823892	16843453
11e	77657	77676	16750001	17151447	1	16827657	16827676
11e	77658	77676	16750001	17151447	1	16827658	16827676
11e	77950	77999	16750001	17151447	1	16827950	16827999
11e	78224	78610	16750001	17151447	1	16828224	16828610
11e	78573	78610	16750001	17151447	1	16828573	16828610
11e	78749	107498	16750001	17151447	1	16828749	16857498
11e	78749	110417	16750001	17151447	1	16828749	16860417
11e	79358	79534	16750001	17151447	1	16829358	16829534
11e	79513	80330	16750001	17151447	1	16829513	16830330
11e	79523	79524	16750001	17151447	1	16829523	16829524
11e	81152	81158	16750001	17151447	1	16831152	16831158
11e	81337	81728	16750001	17151447	1	16831337	16831728
11e	82104	82647	16750001	17151447	1	16832104	16832647
11e	83341	83455	16750001	17151447	1	16833341	16833455
11e	85101	85495	16750001	17151447	1	16835101	16835495
11e	85367	85394	16750001	17151447	1	16835367	16835394
11e	87713	88043	16750001	17151447	1	16837713	16838043
11e	89217	89864	16750001	17151447	1	16839217	16839864
11e	93854	94033	16750001	17151447	1	16843854	16844033
11e	93873	94033	16750001	17151447	1	16843873	16844033
11e	95438	95642	16750001	17151447	1	16845438	16845642
11e	96425	96481	16750001	17151447	1	16846425	16846481
11e	96425	96687	16750001	17151447	1	16846425	16846687
11e	97217	97952	16750001	17151447	1	16847217	16847952
11e	98521	98827	16750001	17151447	1	16848521	16848827
11e	99555	99626	16750001	17151447	1	16849555	16849626
11e	99626	100147	16750001	17151447	1	16849626	16850147
11e	99799	99988	16750001	17151447	1	16849799	16849988
11e	99799	99961	16750001	17151447	1	16849799	16849961
11e	101435	101618	16750001	17151447	1	16851435	16851618
11e	101471	101512	16750001	17151447	1	16851471	16851512
11e	101498	103976	16750001	17151447	1	16851498	16853976
11e	102303	103382	16750001	17151447	1	16852303	16853382
11e	102303	107498	16750001	17151447	1	16852303	16857498
11e	107496	108866	16750001	17151447	1	16857496	16858866
11e	107497	107498	16750001	17151447	1	16857497	16857498
11e	110414	110417	16750001	17151447	1	16860414	16860417
11e	110637	110668	16750001	17151447	1	16860637	16860668
11e	114111	115556	16750001	17151447	1	16864111	16865556
